Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
ファルコネイロ・ダ・クーニャ;31022;BRA;1973;1998;2004;2012;3;4;0;0;0;4;0;L31022;1973;2110;x
フェルナンデス・ダ・シルヴァ;31023;BRA;1973;1998;2004;2012;2;4;256;1;0;5;0;L31023;1973;2110;x
フィゲイレード;31024;BRA;1973;1998;2004;2012;2;6;0;0;0;3;0;L31024;1973;2110;x
フィウザ・デ・カストロ;31025;BRA;1973;1998;2004;2012;2;6;4;1;0;5;0;L31025;1973;2110;x
フロリアーノ・デ・リマ・ブレイナー;31026;BRA;1973;1998;2004;2012;3;6;4;1;0;5;0;L31026;1973;2110;x
ガスパール・デュトラ;31027;BRA;1973;1998;2004;2012;0;6;0;2;0;4;0;L31027;1973;2110;x
グレウバー・ヴィエラ;31028;BRA;1973;1998;2004;2012;3;5;64;0;0;5;0;L31028;1973;2110;x
ゴエス・デポー;31029;BRA;1973;1998;2004;2012;3;4;256;0;0;3;0;L31029;1973;2110;x
ゴエス・モンテイロ;31030;BRA;1973;1998;2004;2012;1;4;0;1;0;5;0;L31030;1973;2110;x
ギマレス;31031;BRA;1973;1998;2004;2012;3;6;32;0;0;4;0;L31031;1973;2110;x
クローナー;31032;BRA;1973;1998;2004;2012;1;6;528;2;0;5;0;L31032;1973;2110;x
コップ;31033;BRA;1973;1998;2004;2012;2;4;128;1;0;4;0;L31033;1973;2110;x
レイタウ・デ・カルヴァーリョ;31034;BRA;1973;1998;2004;2012;2;4;1;1;0;3;0;L31034;1973;2110;x
ロペス・ヴェイラ;31035;BRA;1973;1998;2004;2012;3;6;0;1;0;5;0;L31035;1973;2110;x
マスカレーナス・デ・モライス;31036;BRA;1973;1998;2004;2012;1;6;1;3;0;4;0;L31036;1973;2110;x
ナポリーオ・ポエタ;31037;BRA;1973;1998;2004;2012;2;6;576;1;0;5;0;L31037;1973;2110;x
ネヴェス・ダ・フォントーラ;31038;BRA;1973;1998;2004;2012;1;5;0;1;0;5;0;L31038;1973;2110;x
ニュートン・カヴァルカンティ;31039;BRA;1973;1998;2004;2012;2;5;0;1;0;3;0;L31039;1973;2110;x
ペルドラ・ピレス;31040;BRA;1973;1998;2004;2012;2;6;514;1;0;5;0;L31040;1973;2110;x
ペレイラ・ダ・コスタ;31041;BRA;1973;1998;2004;2012;2;4;0;1;0;3;0;L31041;1973;2110;x
プリーニオ・ピタルーガ;31042;BRA;1973;1998;2004;2012;2;7;1;2;0;5;0;L31042;1973;2110;x
ラモス・デ・アンドラーデ;31043;BRA;1973;1998;2004;2012;2;4;64;0;0;3;0;L31043;1973;2110;x
ルッシェル・ヴァスコンセロス;31044;BRA;1973;1998;2004;2012;3;6;256;1;0;4;0;L31044;1973;2110;x
セ・サ・セラオ;31045;BRA;1973;1998;2004;2012;3;4;32;0;0;5;0;L31045;1973;2110;x
ソロン・リベイロ;31046;BRA;1973;1998;2004;2012;3;5;256;0;0;5;0;L31046;1973;2110;x
タヴァーレス・ダ・シルヴァ;31047;BRA;1973;1998;2004;2012;3;4;0;1;0;5;0;L31047;1973;2110;x
テイシェイラ・ロット;31048;BRA;1973;1998;2004;2012;2;6;4;2;0;4;0;L31048;1973;2110;x
ヴァルガス・ネヴェス;31049;BRA;1973;1998;2004;2012;1;4;32;0;0;5;0;L31049;1973;2110;x
ゼノビオ・ダ・コスタ;31050;BRA;1973;1998;2004;2012;2;6;64;1;0;4;0;L31050;1973;2110;x
アルヴァロ・アルベルト;31051;BRA;1973;1998;2004;2012;3;4;0;0;0;5;1;L31051;1973;2110;x
アルヴァロ・ド・カボ;31052;BRA;1973;1998;2004;2012;2;4;0;1;0;4;1;L31052;1973;2110;x
カンタネロ・ダ・シルヴァ;31053;BRA;1973;1998;2004;2012;3;5;1536;1;0;5;1;L31053;1973;2110;x
チャグナウド・デ・アンドラーデ;31054;BRA;1973;1998;2004;2012;3;4;0;1;0;4;1;L31054;1973;2110;x
ド・グスマオ・カマラ;31055;BRA;1973;1998;2004;2012;3;4;0;1;0;4;1;L31055;1973;2110;x
ド・エンリケ・ヴィエジャ;31056;BRA;1973;1998;2004;2012;1;6;2560;1;0;4;1;L31056;1973;2110;x
フェルナンデス・ペレイラ;31057;BRA;1973;1998;2004;2012;3;5;0;0;0;4;1;L31057;1973;2110;x
ギレム・ド・マレー;31058;BRA;1973;1998;2004;2012;1;5;4096;2;0;5;1;L31058;1973;2110;x
レーシュ・ソアレス;31059;BRA;1973;1998;2004;2012;2;4;8192;1;0;5;1;L31059;1973;2110;x
マセド・コレア・ピント;31060;BRA;1973;1998;2004;2012;3;5;8192;1;0;4;1;L31060;1973;2110;x
モラエス・レーゴ;31061;BRA;1973;1998;2004;2012;2;4;0;1;0;4;1;L31061;1973;2110;x
パディラ;31062;BRA;1973;1998;2004;2012;1;4;0;2;0;3;1;L31062;1973;2110;x
ペイショット;31063;BRA;1973;1998;2004;2012;0;6;8704;1;0;4;1;L31063;1973;2110;x
ピンハス;31064;BRA;1973;1998;2004;2012;3;4;1024;0;0;4;1;L31064;1973;2110;x
シモエス・ダ・シルヴァ;31065;BRA;1973;1998;2004;2012;2;5;4608;1;0;4;1;L31065;1973;2110;x
タヴァーレス・ダ・クーニャ;31066;BRA;1973;1998;2004;2012;3;4;1024;0;0;5;1;L31066;1973;2110;x
ヴィジガル;31067;BRA;1973;1998;2004;2012;2;5;0;1;0;3;1;L31067;1973;2110;x
アグリベルト・ヴィエイラ;31068;BRA;1973;1998;2004;2012;3;4;0;0;0;3;2;L31068;1973;2110;x
アウレリオ・サンパイオ;31069;BRA;1973;1998;2004;2012;3;5;0;0;0;4;2;L31069;1973;2110;x
ベロック;31070;BRA;1973;1998;2004;2012;3;5;4096;0;0;4;2;L31070;1973;2110;x
デ・アメイダ;31071;BRA;1973;1998;2004;2012;2;6;33280;1;0;5;2;L31071;1973;2110;x
デ・メデイロシュ;31072;BRA;1973;1998;2004;2012;3;4;0;1;0;4;2;L31072;1973;2110;x
ドス・サントス;31073;BRA;1973;1998;2004;2012;2;6;4096;2;0;5;2;L31073;1973;2110;x
フィゲイラ・デ・アルメイダ;31074;BRA;1973;1998;2004;2012;2;4;0;0;0;5;2;L31074;1973;2110;x
フィリオ;31075;BRA;1973;1998;2004;2012;2;5;66048;1;0;5;2;L31075;1973;2110;x
ゴメス;31076;BRA;1973;1998;2004;2012;1;6;16384;3;0;4;2;L31076;1973;2110;x
ラヴェネレ・ワンダレイ;31077;BRA;1973;1998;2004;2012;3;4;131072;0;0;4;2;L31077;1973;2110;x
モタ・パイス;31078;BRA;1973;1998;2004;2012;2;4;0;2;0;5;2;L31078;1973;2110;x
モンテネグロ・フィリオ;31079;BRA;1973;1998;2004;2012;3;5;0;0;0;3;2;L31079;1973;2110;x
モウラ;31080;BRA;1973;1998;2004;2012;3;4;0;0;0;4;2;L31080;1973;2110;x
ネロ・モウラ;31081;BRA;1973;1998;2004;2012;3;6;0;1;0;5;2;L31081;1973;2110;x
オリヴェイラ・ゴメス;31082;BRA;1973;1998;2004;2012;1;5;0;2;0;5;2;L31082;1973;2110;x
オルセン・サプカイア;31083;BRA;1973;1998;2004;2012;3;4;65536;0;0;5;2;L31083;1973;2110;x
リチャードソン・コルディロ;31084;BRA;1973;1998;2004;2012;3;5;0;0;0;5;2;L31084;1973;2110;x
アゴスチーニョ・ドス・サントス;31085;BRA;1973;1998;2004;2012;3;4;4;0;0;5;0;L31085;1973;2110;x
ダ・ヴェイガ・カブラル;31086;BRA;1973;1998;2004;2012;1;5;0;1;0;5;0;L31086;1973;2110;x
デ・セガダス・ヴィアナ;31087;BRA;1973;1998;2004;2012;1;6;0;2;0;5;0;L31087;1973;2110;x
デニス;31088;BRA;1973;1998;2004;2012;2;4;1;1;0;5;0;L31088;1973;2110;x
エスピリト・サント・カルドーゾ;31089;BRA;1973;1998;2004;2012;2;4;32;1;0;5;0;L31089;1973;2110;x
エスティラク・リール;31090;BRA;1973;1998;2004;2012;2;4;64;1;0;5;0;L31090;1973;2110;x
クリュエル;31091;BRA;1973;1998;2004;2012;1;4;128;2;0;5;0;L31091;1973;2110;x
レイテ・デ・カストロ;31092;BRA;1973;1998;2004;2012;1;3;0;2;0;5;0;L31092;1973;2110;x
セゼフレッド・パソス;31093;BRA;1973;1998;2004;2012;1;5;544;1;0;5;0;L31093;1973;2110;x
デ・ノローニヤ;31094;BRA;1973;1998;2004;2012;1;4;0;1;0;5;1;L31094;1973;2110;x
ファリア・デ・アレンカール;31095;BRA;1973;1998;2004;2012;1;5;8704;1;0;5;1;L31095;1973;2110;x
