Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
香月;9009074;U10;1973;1998;2004;2012;2;3;0;1;0;5;0;L101082;1973;2110;x
河辺（虎）;9009075;U10;1973;1998;2004;2012;1;7;36;4;0;5;0;L101083;1973;2110;x
河辺（正）;9009076;U10;1973;1998;2004;2012;2;7;0;2;0;5;0;L101084;1973;2110;x
川岸;9009077;U10;1973;1998;2004;2012;2;4;0;2;0;5;0;L101085;1973;2110;x
川口;9009078;U10;1973;1998;2004;2012;3;4;0;1;0;5;0;L101086;1973;2110;x
河村;9009079;U10;1973;1998;2004;2012;3;4;2;1;0;5;0;L101087;1973;2110;x
瓦田;9009080;U10;1973;1998;2004;2012;2;5;0;2;0;5;0;L101088;1973;2110;x
河島;9009081;U10;1973;1998;2004;2012;3;4;0;1;0;5;0;L101089;1973;2110;x
賀陽;9009082;U10;1973;1998;2004;2012;2;5;0;2;0;5;0;L101090;1973;2110;x
木戸;9009083;U10;1973;1998;2004;2012;3;4;64;1;0;5;0;L101091;1973;2110;x
木村（兵）;9009084;U10;1973;1998;2004;2012;1;5;256;2;0;5;0;L101093;1973;2110;x
木村（松）;9009085;U10;1973;1998;2004;2012;2;4;2;2;0;5;0;L101094;1973;2110;x
岸川;9009086;U10;1973;1998;2004;2012;3;5;0;1;0;5;0;L101095;1973;2110;x
喜多;9009087;U10;1973;1998;2004;2012;2;5;0;2;0;5;0;L101096;1973;2110;x
北島;9009088;U10;1973;1998;2004;2012;3;6;66;1;0;5;0;L101097;1973;2110;x
小林（謙）;9009089;U10;1973;1998;2004;2012;3;4;0;1;0;5;0;L101098;1973;2110;x
小林（信）;9009090;U10;1973;1998;2004;2012;3;5;0;2;0;5;0;L101099;1973;2110;x
小池;9009091;U10;1973;1998;2004;2012;3;5;0;1;0;5;0;L101100;1973;2110;x
小磯;9009092;U10;1973;1998;2004;2012;1;6;16;2;0;5;0;L101101;1973;2110;x
国分;9009093;U10;1973;1998;2004;2012;3;4;0;1;0;5;0;L101102;1973;2110;x
小松原;9009094;U10;1973;1998;2004;2012;2;4;0;2;0;5;0;L101103;1973;2110;x
小松崎;9009095;U10;1973;1998;2004;2012;3;4;0;1;0;5;0;L101104;1973;2110;x
菰田;9009096;U10;1973;1998;2004;2012;2;4;0;2;0;5;0;L101105;1973;2110;x
上月;9009097;U10;1973;1998;2004;2012;2;6;0;3;0;5;0;L101106;1973;2110;x
国方;9009098;U10;1973;1998;2004;2012;2;5;0;2;0;5;0;L101107;1973;2110;x
栗林;9009099;U10;1973;1998;2004;2012;2;7;7;4;0;5;0;L101108;1973;2110;x
黒田;9009100;U10;1973;1998;2004;2012;2;5;0;2;0;5;0;L101109;1973;2110;x
櫛淵;9009101;U10;1973;1998;2004;2012;2;4;0;2;0;5;0;L101110;1973;2110;x
前田;9009102;U10;1973;1998;2004;2012;2;5;256;2;0;5;0;L101112;1973;2110;x
牧野;9009103;U10;1973;1998;2004;2012;2;4;0;2;0;5;0;L101113;1973;2110;x
丸山;9009104;U10;1973;1998;2004;2012;2;4;0;2;0;5;0;L101114;1973;2110;x
松田;9009105;U10;1973;1998;2004;2012;3;5;1;2;0;5;0;L101115;1973;2110;x
松井;9009106;U10;1973;1998;2004;2012;1;5;516;1;0;5;0;L101116;1973;2110;x
南;9009107;U10;1973;1998;2004;2012;1;5;4;3;0;5;0;L101117;1973;2110;x
宮下;9009108;U10;1973;1998;2004;2012;3;4;0;1;0;5;0;L101118;1973;2110;x
宮内;9009109;U10;1973;1998;2004;2012;3;5;0;1;0;5;0;L101119;1973;2110;x
宮崎;9009110;U10;1973;1998;2004;2012;3;6;1;1;0;5;0;L101120;1973;2110;x
森;9009111;U10;1973;1998;2004;2012;2;5;0;2;0;5;0;L101121;1973;2110;x
牟田口;9009112;U10;1973;1998;2004;2012;2;4;0;2;0;5;0;L101122;1973;2110;x
武藤;9009113;U10;1973;1998;2004;2012;2;6;4;2;0;5;0;L101123;1973;2110;x
長家;9009114;U10;1973;1998;2004;2012;2;6;516;1;0;5;0;L101124;1973;2110;x
長沢;9009115;U10;1973;1998;2004;2012;3;4;0;1;0;5;0;L101125;1973;2110;x
中川;9009116;U10;1973;1998;2004;2012;2;5;0;2;0;5;0;L101126;1973;2110;x
中井;9009117;U10;1973;1998;2004;2012;2;7;128;2;0;5;0;L101127;1973;2110;x
中島;9009118;U10;1973;1998;2004;2012;2;4;514;1;0;5;0;L101128;1973;2110;x
梨岡;9009119;U10;1973;1998;2004;2012;3;4;0;1;0;5;0;L101129;1973;2110;x
西;9009120;U10;1973;1998;2004;2012;3;6;128;1;0;5;0;L101131;1973;2110;x
西尾（寿）;9009121;U10;1973;1998;2004;2012;1;7;1;1;0;5;0;L101132;1973;2110;x
西野（完）;9009122;U10;1973;1998;2004;2012;1;5;0;3;0;5;0;L101133;1973;2110;x
西野（壽）;9009123;U10;1973;1998;2004;2012;2;6;12;3;0;5;0;L101134;1973;2110;x
沼田;9009124;U10;1973;1998;2004;2012;3;6;0;2;0;5;0;L101135;1973;2110;x
小畑;9009125;U10;1973;1998;2004;2012;2;5;4;2;0;5;0;L101321;1973;2110;x
荻洲;9009126;U10;1973;1998;2004;2012;2;4;0;2;0;5;0;L101137;1973;2110;x
岡部;9009127;U10;1973;1998;2004;2012;1;5;1;3;0;5;0;L101138;1973;2110;x
岡田（啓）;9009128;U10;1973;1998;2004;2012;2;5;128;2;0;5;0;L101139;1973;2110;x
岡田（梅）;9009129;U10;1973;1998;2004;2012;3;4;2;1;0;5;0;L101140;1973;2110;x
岡村;9009130;U10;1973;1998;2004;2012;1;7;4;4;0;5;0;L101141;1973;2110;x
大川内;9009131;U10;1973;1998;2004;2012;3;6;64;1;0;5;0;L101142;1973;2110;x
大谷;9009132;U10;1973;1998;2004;2012;3;5;256;1;0;5;0;L101143;1973;2110;x
蓮華;9009133;U10;1973;1998;2004;2012;3;5;0;1;0;5;0;L101144;1973;2110;x
相良;9009134;U10;1973;1998;2004;2012;3;5;1;1;0;5;0;L101145;1973;2110;x
斎藤（正）;9009135;U10;1973;1998;2004;2012;2;4;0;2;0;5;0;L101146;1973;2110;x
斎藤（義）;9009136;U10;1973;1998;2004;2012;2;4;4;2;0;5;0;L101147;1973;2110;x
酒井原;9009137;U10;1973;1998;2004;2012;1;5;0;3;0;5;0;L101148;1973;2110;x
坂口;9009138;U10;1973;1998;2004;2012;2;7;0;2;0;5;0;L101149;1973;2110;x
酒井;9009139;U10;1973;1998;2004;2012;1;5;4;3;0;5;0;L101150;1973;2110;x
真田;9009140;U10;1973;1998;2004;2012;3;4;0;1;0;5;0;L101151;1973;2110;x
佐藤（賢）;9009141;U10;1973;1998;2004;2012;2;4;0;2;0;5;0;L101152;1973;2110;x
佐藤（幸）;9009142;U10;1973;1998;2004;2012;2;5;0;2;0;5;0;L101153;1973;2110;x
沢本;9009143;U10;1973;1998;2004;2012;3;5;2;1;0;5;0;L101154;1973;2110;x
椎橋;9009144;U10;1973;1998;2004;2012;3;4;1;1;0;5;0;L101155;1973;2110;x
柴崎;9009145;U10;1973;1998;2004;2012;3;7;256;1;0;5;0;L101156;1973;2110;x
重田;9009146;U10;1973;1998;2004;2012;2;5;64;2;0;5;0;L101157;1973;2110;x
志摩;9009147;U10;1973;1998;2004;2012;1;5;4;3;0;5;0;L101158;1973;2110;x
清水;9009148;U10;1973;1998;2004;2012;3;5;0;1;0;5;0;L101159;1973;2110;x
下村;9009149;U10;1973;1998;2004;2012;2;5;0;2;0;5;0;L101160;1973;2110;x
東海林;9009150;U10;1973;1998;2004;2012;3;5;2;1;0;5;0;L101161;1973;2110;x
飯田;9009151;U10;1973;1998;2004;2012;2;5;0;2;0;5;0;L101162;1973;2110;x
杉山;9009152;U10;1973;1998;2004;2012;1;7;2;3;0;5;0;L101163;1973;2110;x
澄田;9009153;U10;1973;1998;2004;2012;2;5;1;2;0;5;0;L101165;1973;2110;x
鈴木（敬）;9009154;U10;1973;1998;2004;2012;3;5;64;1;0;5;0;L101166;1973;2110;x
鈴木繁二;9009155;U10;1973;1998;2004;2012;3;5;0;1;0;5;0;L101167;1973;2110;x
鈴木宗作;9009156;U10;1973;1998;2004;2012;2;6;2;3;0;5;0;L101168;1973;2110;x
鈴木（貞）;9009157;U10;1973;1998;2004;2012;2;4;0;2;0;5;0;L101169;1973;2110;x
多田;9009158;U10;1973;1998;2004;2012;3;5;1;1;0;5;0;L101170;1973;2110;x
阿南;9009159;U10;1973;1998;2004;2012;2;5;0;2;0;5;0;L101171;1973;2110;x
佗美;9009160;U10;1973;1998;2004;2012;2;5;0;2;0;5;0;L101172;1973;2110;x
田中（久）;9009161;U10;1973;1998;2004;2012;2;6;0;2;0;5;0;L101173;1973;2110;x
田中新一;9009162;U10;1973;1998;2004;2012;2;7;6;2;0;5;0;L101174;1973;2110;x
田中静壱;9009163;U10;1973;1998;2004;2012;2;7;16;4;0;5;0;L101175;1973;2110;x
谷;9009164;U10;1973;1998;2004;2012;2;4;0;2;0;5;0;L101176;1973;2110;x
田代;9009165;U10;1973;1998;2004;2012;2;4;0;2;0;5;0;L101177;1973;2110;x
寺倉;9009166;U10;1973;1998;2004;2012;2;5;0;2;0;5;0;L101178;1973;2110;x
寺内（寿）;9009167;U10;1973;1998;2004;2012;0;7;4;4;0;5;0;L101179;1973;2110;x
寺内;9009168;U10;1973;1998;2004;2012;1;5;513;1;0;5;0;L101180;1973;2110;x
東条;9009169;U10;1973;1998;2004;2012;1;6;20;3;0;5;0;L101181;1973;2110;x
徳永;9009170;U10;1973;1998;2004;2012;2;5;0;2;0;5;0;L101182;1973;2110;x
徳野;9009171;U10;1973;1998;2004;2012;2;5;64;3;0;5;0;L101183;1973;2110;x
冨永;9009172;U10;1973;1998;2004;2012;2;5;128;2;0;3;0;L101184;1973;2110;x
年翳;9009173;U10;1973;1998;2004;2012;3;4;4;1;0;5;0;L101185;1973;2110;x
豊嶋;9009174;U10;1973;1998;2004;2012;2;4;0;2;0;5;0;L101186;1973;2110;x
土橋;9009175;U10;1973;1998;2004;2012;3;7;16;1;0;5;0;L101187;1973;2110;x
津田;9009176;U10;1973;1998;2004;2012;3;5;4;3;0;5;0;L101188;1973;2110;x
辻;9009177;U10;1973;1998;2004;2012;3;4;0;1;0;5;0;L101189;1973;2110;x
内山;9009178;U10;1973;1998;2004;2012;2;5;16;2;0;5;0;L101190;1973;2110;x
植田;9009179;U10;1973;1998;2004;2012;1;4;4;2;0;5;0;L101191;1973;2110;x
梅津;9009180;U10;1973;1998;2004;2012;1;6;0;3;0;5;0;L101192;1973;2110;x
牛島満;9009181;U10;1973;1998;2004;2012;2;6;6;2;0;5;0;L101195;1973;2110;x
牛島（貞）;9009182;U10;1973;1998;2004;2012;2;6;513;1;0;5;0;L101196;1973;2110;x
和田;9009183;U10;1973;1998;2004;2012;3;4;64;1;0;5;0;L101197;1973;2110;x
若松;9009184;U10;1973;1998;2004;2012;3;4;4;1;0;5;0;L101198;1973;2110;x
八原;9009185;U10;1973;1998;2004;2012;3;4;0;1;0;5;0;L101199;1973;2110;x
山田;9009186;U10;1973;1998;2004;2012;1;7;4;3;0;5;0;L101200;1973;2110;x
山口;9009187;U10;1973;1998;2004;2012;3;5;0;1;0;5;0;L101201;1973;2110;x
山岡;9009188;U10;1973;1998;2004;2012;2;5;0;2;0;5;0;L101202;1973;2110;x
山村;9009189;U10;1973;1998;2004;2012;2;6;64;2;0;5;0;L101203;1973;2110;x
山本;9009190;U10;1973;1998;2004;2012;2;4;0;1;0;5;0;L101204;1973;2110;x
山下;9009191;U10;1973;1998;2004;2012;2;9;54;5;0;5;0;L101205;1973;2110;x
山崎;9009192;U10;1973;1998;2004;2012;2;5;0;2;0;5;0;L101206;1973;2110;x
柳川（平）;9009193;U10;1973;1998;2004;2012;2;4;0;2;0;5;0;L101207;1973;2110;x
柳川（真）;9009194;U10;1973;1998;2004;2012;2;5;0;2;0;5;0;L101208;1973;2110;x
柳田;9009195;U10;1973;1998;2004;2012;2;4;0;2;0;5;0;L101209;1973;2110;x
矢野;9009196;U10;1973;1998;2004;2012;3;4;0;1;0;5;0;L101210;1973;2110;x
横山（一）;9009197;U10;1973;1998;2004;2012;2;6;0;2;0;5;0;L101211;1973;2110;x
横山勇;9009198;U10;1973;1998;2004;2012;3;6;2;2;0;5;0;L101212;1973;2110;x
横山;9009199;U10;1973;1998;2004;2012;3;5;0;2;0;5;0;L101213;1973;2110;x
吉田;9009200;U10;1973;1998;2004;2012;2;5;0;2;0;5;0;L101214;1973;2110;x
吉原;9009201;U10;1973;1998;2004;2012;2;5;32;2;0;5;0;L101215;1973;2110;x
吉岡;9009202;U10;1973;1998;2004;2012;2;4;0;2;0;5;0;L101216;1973;2110;x
有馬;9009203;U10;1973;1998;2004;2012;3;6;0;2;0;5;1;L101217;1973;2110;x
醍醐;9009204;U10;1973;1998;2004;2012;3;6;1024;1;0;5;1;L101218;1973;2110;x
遠藤;9009205;U10;1973;1998;2004;2012;1;6;0;3;0;5;1;L101219;1973;2110;x
藤田;9009206;U10;1973;1998;2004;2012;2;5;0;2;0;5;1;L101220;1973;2110;x
藤原;9009207;U10;1973;1998;2004;2012;3;5;0;1;0;5;1;L101221;1973;2110;x
福田;9009208;U10;1973;1998;2004;2012;3;4;0;1;0;5;1;L101222;1973;2110;x
福留;9009209;U10;1973;1998;2004;2012;2;8;0;4;0;5;1;L101223;1973;2110;x
伍堂;9009210;U10;1973;1998;2004;2012;2;4;4096;2;0;5;1;L101224;1973;2110;x
五藤;9009211;U10;1973;1998;2004;2012;3;5;0;1;0;5;1;L101225;1973;2110;x
原;9009212;U10;1973;1998;2004;2012;3;7;4096;1;0;5;1;L101226;1973;2110;x
長谷川;9009213;U10;1973;1998;2004;2012;2;4;0;2;0;5;1;L101227;1973;2110;x
長谷川清;9009214;U10;1973;1998;2004;2012;3;5;0;1;0;5;1;L101228;1973;2110;x
本田;9009215;U10;1973;1998;2004;2012;3;5;0;1;0;5;1;L101229;1973;2110;x
堀内;9009216;U10;1973;1998;2004;2012;3;4;0;2;0;5;1;L101230;1973;2110;x
細萱;9009217;U10;1973;1998;2004;2012;2;5;0;2;0;5;1;L101231;1973;2110;x
細谷;9009218;U10;1973;1998;2004;2012;3;4;0;1;0;5;1;L101232;1973;2110;x
百武;9009219;U10;1973;1998;2004;2012;1;5;0;3;0;5;1;L101233;1973;2110;x
井上;9009220;U10;1973;1998;2004;2012;2;5;0;2;0;5;1;L101234;1973;2110;x
伊藤;9009221;U10;1973;1998;2004;2012;3;5;1024;2;0;5;1;L101235;1973;2110;x
岩村;9009222;U10;1973;1998;2004;2012;3;5;0;1;0;5;1;L101236;1973;2110;x
加々良;9009223;U10;1973;1998;2004;2012;1;4;0;3;0;5;1;L101237;1973;2110;x
角田;9009224;U10;1973;1998;2004;2012;3;5;0;2;0;5;1;L101238;1973;2110;x
加藤（寛）;9009225;U10;1973;1998;2004;2012;1;5;8704;3;0;5;1;L101239;1973;2110;x
加藤（隆）;9009226;U10;1973;1998;2004;2012;2;6;4096;2;0;5;1;L101240;1973;2110;x
川井;9009227;U10;1973;1998;2004;2012;3;5;0;1;0;5;1;L101241;1973;2110;x
小林;9009228;U10;1973;1998;2004;2012;2;5;0;2;0;5;1;L101242;1973;2110;x
古賀;9009229;U10;1973;1998;2004;2012;1;7;12288;4;0;5;1;L101243;1973;2110;x
小川;9009230;U10;1973;1998;2004;2012;3;4;0;1;0;5;1;L101244;1973;2110;x
小島;9009231;U10;1973;1998;2004;2012;3;4;0;1;0;5;1;L101245;1973;2110;x
小松;9009232;U10;1973;1998;2004;2012;3;5;0;1;0;5;1;L101246;1973;2110;x
近藤;9009233;U10;1973;1998;2004;2012;1;7;0;3;0;5;1;L101247;1973;2110;x
栗田;9009234;U10;1973;1998;2004;2012;2;7;0;3;0;5;1;L101248;1973;2110;x
黒島;9009235;U10;1973;1998;2004;2012;3;5;0;1;0;5;1;L101249;1973;2110;x
草鹿;9009236;U10;1973;1998;2004;2012;2;5;0;2;0;5;1;L101250;1973;2110;x
前田;9009237;U10;1973;1998;2004;2012;3;4;0;1;0;5;1;L101251;1973;2110;x
松村;9009238;U10;1973;1998;2004;2012;3;4;0;2;0;5;1;L101252;1973;2110;x
松永;9009239;U10;1973;1998;2004;2012;3;4;0;1;0;5;1;L101253;1973;2110;x
三川;9009240;U10;1973;1998;2004;2012;2;8;6144;4;0;5;1;L101254;1973;2110;x
三戸;9009241;U10;1973;1998;2004;2012;3;4;0;1;0;5;1;L101255;1973;2110;x
宮崎;9009242;U10;1973;1998;2004;2012;3;4;0;1;0;5;1;L101256;1973;2110;x
無着;9009243;U10;1973;1998;2004;2012;3;4;0;1;0;5;1;L101257;1973;2110;x
永野;9009244;U10;1973;1998;2004;2012;0;7;4096;4;0;5;1;L101258;1973;2110;x
南雲;9009245;U10;1973;1998;2004;2012;2;7;12288;2;0;5;1;L101259;1973;2110;x
中村（勝）;9009246;U10;1973;1998;2004;2012;3;4;0;1;0;5;1;L101260;1973;2110;x
中村（良）;9009247;U10;1973;1998;2004;2012;2;5;0;3;0;5;1;L101261;1973;2110;x
中村（健）;9009248;U10;1973;1998;2004;2012;3;4;0;1;0;5;1;L101262;1973;2110;x
中沢;9009249;U10;1973;1998;2004;2012;3;5;0;1;0;5;1;L101263;1973;2110;x
西村;9009250;U10;1973;1998;2004;2012;2;5;8192;3;0;5;1;L101264;1973;2110;x
野村（吉）;9009251;U10;1973;1998;2004;2012;1;5;4096;3;0;5;1;L101265;1973;2110;x
野村（直）;9009252;U10;1973;1998;2004;2012;3;4;0;1;0;5;1;L101266;1973;2110;x
大田;9009253;U10;1973;1998;2004;2012;3;4;0;1;0;5;1;L101267;1973;2110;x
及川;9009254;U10;1973;1998;2004;2012;2;5;0;2;0;5;1;L101268;1973;2110;x
岡;9009255;U10;1973;1998;2004;2012;2;4;0;2;0;5;1;L101269;1973;2110;x
岡村;9009256;U10;1973;1998;2004;2012;3;4;0;1;0;5;1;L101270;1973;2110;x
大西;9009257;U10;1973;1998;2004;2012;3;5;0;1;0;5;1;L101271;1973;2110;x
大角;9009258;U10;1973;1998;2004;2012;1;5;2560;3;0;5;1;L101272;1973;2110;x
小沢;9009259;U10;1973;1998;2004;2012;2;8;6144;5;0;5;1;L101273;1973;2110;x
左近司;9009260;U10;1973;1998;2004;2012;2;5;1024;2;0;5;1;L101274;1973;2110;x
佐元;9009261;U10;1973;1998;2004;2012;3;4;0;1;0;5;1;L101275;1973;2110;x
佐藤;9009262;U10;1973;1998;2004;2012;3;4;0;1;0;5;1;L101276;1973;2110;x
関根;9009263;U10;1973;1998;2004;2012;3;5;0;2;0;5;1;L101277;1973;2110;x
嶋田;9009264;U10;1973;1998;2004;2012;2;5;8192;2;0;5;1;L101278;1973;2110;x
下村;9009265;U10;1973;1998;2004;2012;3;5;1024;1;0;5;1;L101279;1973;2110;x
塩沢;9009266;U10;1973;1998;2004;2012;2;5;0;2;0;5;1;L101280;1973;2110;x
末国;9009267;U10;1973;1998;2004;2012;3;4;1024;1;0;5;1;L101281;1973;2110;x
白石;9009268;U10;1973;1998;2004;2012;3;4;0;1;0;5;1;L101282;1973;2110;x
高木;9009269;U10;1973;1998;2004;2012;2;7;0;2;0;5;1;L101283;1973;2110;x
高橋;9009270;U10;1973;1998;2004;2012;2;5;0;2;0;5;1;L101284;1973;2110;x
高橋;9009271;U10;1973;1998;2004;2012;2;5;0;2;0;5;1;L101285;1973;2110;x
高須;9009272;U10;1973;1998;2004;2012;1;7;0;3;0;5;1;L101286;1973;2110;x
田中;9009273;U10;1973;1998;2004;2012;2;7;6144;4;0;5;1;L101287;1973;2110;x
田代;9009274;U10;1973;1998;2004;2012;3;5;0;1;0;5;1;L101288;1973;2110;x
豊田;9009275;U10;1973;1998;2004;2012;0;4;512;1;0;5;1;L101289;1973;2110;x
鳥江;9009276;U10;1973;1998;2004;2012;3;4;1024;1;0;5;1;L101290;1973;2110;x
宇垣;9009277;U10;1973;1998;2004;2012;3;4;0;1;0;5;1;L101291;1973;2110;x
臼井;9009278;U10;1973;1998;2004;2012;3;4;0;1;0;5;1;L101292;1973;2110;x
渡名;9009279;U10;1973;1998;2004;2012;3;5;0;1;0;5;1;L101293;1973;2110;x
