Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
カールステン・ヤコブソン;506016;DFR;2006;2100;2100;2100;3;6;128;1;0;5;0;L506016;2006;2020;x
ギュンター・キースリング;506017;DFR;1971;1979;1985;2100;1;7;132;2;0;5;0;L506017;1971;1984;x
フリードリヒ・ケーナー;506018;DFR;1970;2100;2100;2100;3;6;8192;1;0;5;2;L506018;1970;1979;x
ヴァルター・クルピンスキー;506019;DFR;1966;1974;2100;2100;2;7;4096;1;0;5;2;L506019;1966;1976;x
イェルク・クーバルト;506020;DFR;1979;1989;2100;2100;2;6;16384;1;0;5;2;M506115;1979;1994;x
ハラルド・クヤート;506021;DFR;1992;1998;2000;2100;1;7;3;2;0;5;0;M506076;1992;2005;x
ハインツ＝ゲオルク・レム;506022;DFR;1963;1970;2100;2100;2;6;128;1;0;5;0;L506022;1963;1979;x
ハンス＝ヨアヒム・レーザー;506023;DFR;1971;2100;2100;2100;3;6;4;1;0;5;0;L506023;1971;1974;x
ベルント・フライターク・フォン・ローリングホーフェン;506024;DFR;1963;1973;2100;2100;3;6;128;1;0;5;0;L506024;1963;1974;x
ハンス＝ヨアヒム・マック;506025;DFR;1975;1983;1984;2100;1;7;128;1;0;5;0;L506025;1975;1987;x
ヴィルヘルム・メイン;506026;DFR;1969;2100;2100;2100;3;6;8192;2;0;5;2;L506026;1969;1979;x
アルフレート・ミュラー;506027;DFR;1969;2100;2100;2100;3;6;132;2;0;5;0;L506027;1969;1975;x
クラウス・ナウマン;506028;DFR;1986;1989;1991;2100;1;7;4;2;0;5;0;M506072;1986;1999;x
フリードリヒ・オブレサー;506029;DFR;1971;1976;2100;2100;2;7;4096;2;0;5;2;M506111;1971;1983;x
ヨハネス・ポッペル;506030;DFR;1971;1979;2100;2100;2;7;64;1;0;5;0;M506082;1971;1981;x
フランツ・ペッシュル;506031;DFR;1965;1973;2100;2100;2;7;256;2;0;5;0;L506031;1965;1978;x
ギュンター・ラル;506032;DFR;1970;1970;2100;2100;2;7;4096;3;0;5;2;M506010;1970;1975;x
エゴン・ラムズ;506033;DFR;1996;2004;2007;2100;1;7;128;1;0;5;0;L506033;1996;2010;x
クラウス・ラインハルト;506034;DFR;1988;1993;1998;2100;1;7;256;2;0;5;0;L506034;1988;2020;x
リヒャルト・ロスマニス;506035;DFR;2003;2012;2100;2100;2;6;128;1;0;5;0;L506035;2003;2020;x
ホルスト・ルダート;506036;DFR;1970;2100;2100;2100;3;6;16384;1;0;5;2;L506036;1970;1980;x
ゲルト・シュミュクレ;506037;DFR;1970;1974;1978;2100;1;7;128;2;0;5;0;L506037;1970;1980;x
ヴォルフガング・シュナイダーハン;506038;DFR;1996;2000;2002;2100;1;7;130;2;0;5;0;M506077;1996;2009;x
イェルク・シェーンボーム;506039;DFR;1985;1989;2100;2100;2;6;132;1;0;5;0;M506087;1985;1996;x
ゲルト・シュルツェ＝ローンホフ;506040;DFR;1985;2100;2100;2100;3;6;128;1;0;5;0;L506040;1985;1996;x
フェルディナント・フォン・ゼンガー・ウント・エッターリン;506041;DFR;1970;1978;1979;2100;1;7;136;2;0;5;0;L506041;1970;1984;x
ベルトルト・マリア・シェンク・フォン・シュタウフェンベルク;506042;DFR;1982;2100;2100;2100;3;6;128;1;0;5;0;L506042;1982;1994;x
アルベルト・シュテッケン;506043;DFR;1964;2100;2100;2100;3;6;256;1;0;5;0;L506043;1964;1977;x
ヨハネス・シュタインホフ;506044;DFR;1956;1965;1971;2100;1;8;4096;3;0;5;2;L506044;1956;1974;x
ディーター・シュテックマン;506045;DFR;1989;1993;1996;2100;1;7;2;1;0;5;0;L506045;1989;2002;x
ハンス・テウセン;506046;DFR;1971;2100;2100;2100;3;7;384;2;0;5;0;L506046;1971;1977;x
ギュンター・フォルマー;506047;DFR;1970;2100;2100;2100;3;6;0;1;0;5;0;L506047;1970;1977;x
イェルク・フォルマー;506048;DFR;2006;2100;2100;2100;3;7;16;1;0;5;0;L506048;2006;2020;x
ギュンター・ヴェイラー;506049;DFR;1999;2006;2100;2100;2;6;128;1;0;5;0;L506049;1999;2013;x
ヴェレナ・フォン・ヴェイマン;506050;DFR;1989;1993;1994;2100;1;3;0;0;0;5;2;L506050;1989;2004;x
フォルカー・ヴィーカー;506051;DFR;1999;2008;2010;2100;1;7;130;2;0;5;0;M506079;1999;2020;x
エデル＝ハインリヒ・ツァハリーエ＝リンゲンタール;506052;DFR;1970;1990;2100;2100;3;6;128;1;0;5;0;L506052;1970;1975;x
カール＝ハインツ・ビルンバッハー;506053;DFR;1970;2100;2100;2100;3;6;0;1;0;5;1;L506053;1970;1974;x
ライナー・フェイスト;506054;DFR;1998;2000;2002;2100;1;7;2048;1;0;5;1;L506054;1998;2004;x
ハンス＝クリストフ・アモン;506055;DFR;2005;2100;2100;2100;3;6;64;1;0;5;0;L506055;2005;2010;x
ディルク・バッケン;506056;DFR;2009;2100;2100;2100;3;6;128;1;0;5;0;L506056;2009;2011;x
ダグ・ベーア;506057;DFR;2013;2100;2100;2100;3;6;256;1;0;5;0;L506057;2013;2020;x
フォルカー・バルト;506058;DFR;2006;2100;2100;2100;3;6;0;1;0;5;0;L506058;2006;2020;x
ウド・ベイツェル;506059;DFR;1995;2100;2100;2100;3;6;2;1;0;5;0;L506059;1995;2000;x
ヨハン・ベルガー;506060;DFR;2001;2100;2100;2100;3;6;256;2;0;5;0;L506060;2001;2013;x
エルンスト＝オットー・ベルク;506061;DFR;2005;2100;2100;2100;3;6;16;2;0;5;0;L506061;2005;2020;x
フォルカー・ベシュト;506062;DFR;2005;2100;2100;2100;3;6;256;2;0;5;0;L506062;2005;2020;x
アクセル・ビンダー;506063;DFR;2009;2100;2100;2100;3;6;128;1;0;5;0;L506063;2009;2020;x
ヨーゼフ・ブロッツ;506064;DFR;2006;2100;2100;2100;3;7;2;2;0;5;0;L506064;2006;2020;x
リヒャルト・ボルツ;506065;DFR;2004;2100;2100;2100;3;6;256;1;0;5;0;L506065;2004;2009;x
ペーター・ブラウンシュタイン;506066;DFR;2009;2100;2100;2100;3;6;1;1;0;5;0;L506066;2009;2020;x
アンドレアス・ブロイヒャー;506067;DFR;1988;2100;2100;2100;3;6;0;1;0;5;0;L506067;1988;1993;x
ハンス・ギュンター・エンゲル;506068;DFR;2006;2100;2100;2100;3;6;0;1;0;5;0;L506068;2006;2013;x
ハインツ・フェルトマン;506069;DFR;2011;2100;2100;2100;3;7;4;1;0;5;0;L506069;2011;2020;x
クラウス・フェルトマン;506070;DFR;2003;2100;2100;2100;3;7;128;2;0;5;0;L506070;2003;2012;x
ハインリヒ・フィッシャー;506071;DFR;2004;2100;2100;2100;3;6;64;1;0;5;0;L506071;2004;2020;x
ハラルト・ガンテ;506072;DFR;2012;2100;2100;2100;3;6;128;1;0;5;0;L506072;2012;2020;x
ヘニング・グラヴァッツ;506073;DFR;1999;2100;2100;2100;3;7;16;2;0;5;0;L506073;1999;2009;x
ペーター・ゲーベル;506074;DFR;2003;2100;2100;2100;3;6;0;1;0;5;0;L506074;2003;2020;x
フランツ・ラインハルト・ゴルクス;506075;DFR;2006;2100;2100;2100;3;6;0;1;0;5;0;L506075;2006;2020;x
ヴィルヘルム・グリューン;506076;DFR;2008;2100;2100;2100;3;6;4;1;0;5;0;L506076;2008;2020;x
オトマール・ハックル;506077;DFR;1980;2100;2100;2100;3;5;0;0;0;5;0;L506077;1980;1985;x
ゲルト＝ヨハネス・ハーゲマン;506078;DFR;2010;2100;2100;2100;3;6;268435456;1;0;5;0;L506078;2010;2020;x
ヘルムート・ハルフ;506079;DFR;1998;2100;2100;2100;3;6;256;1;0;5;0;L506079;1998;2006;x
ヘニング・ハルス;506080;DFR;2009;2100;2100;2100;3;6;4;1;0;5;0;L506080;2009;2010;x
ライナー・ハルトブロート;506081;DFR;2005;2100;2100;2100;3;6;256;1;0;5;0;L506081;2005;2020;x
クラウス・フォン・ハイメンダール;506082;DFR;2009;2100;2100;2100;3;6;0;1;0;5;0;L506082;2009;2020;x
ヨーゼフ・ハインリヒス;506083;DFR;2006;2100;2100;2100;3;6;0;1;0;5;0;L506083;2006;2020;x
ミヒャエル・ホフヴァルト;506084;DFR;2013;2100;2100;2100;3;6;1;1;0;5;0;L506084;2013;2020;x
マンフレート・ホフマイヤー;506085;DFR;2006;2100;2100;2100;3;7;128;2;0;5;0;L506085;2006;2020;x
ヘリベルト・フプカ;506086;DFR;2008;2100;2100;2100;3;6;64;1;0;5;0;L506086;2008;2020;x
アルフレート・ケンジオラ;506087;DFR;1970;2100;2100;2100;3;6;128;1;0;5;0;L506087;1970;1982;x
ゲオルク・クライン;506088;DFR;2013;2100;2100;2100;3;6;0;1;0;5;0;L506088;2013;2020;x
エーリヒ・ケーネン;506089;DFR;2008;2100;2100;2100;3;6;32;1;0;5;0;L506089;2008;2020;x
ヴォルフガング・コップ;506090;DFR;2002;2100;2100;2100;3;6;128;1;0;5;0;L506090;2002;2006;x
フリッツ・フォン・コルフ;506091;DFR;1999;2100;2100;2100;3;7;4;1;0;5;0;L506091;1999;2004;x
ゲルト・クロプ;506092;DFR;2010;2100;2100;2100;3;6;1;1;0;5;0;L506092;2010;2020;x
ヨハン・ランゲネッガー;506093;DFR;2009;2100;2100;2100;3;6;0;1;0;5;0;L506093;2009;2020;x
ベルンハルト・リーフテナウアー;506094;DFR;2008;2100;2100;2100;3;6;4;1;0;5;0;L506094;2008;2020;x
アンドレアス・マルロウ;506095;DFR;2006;2100;2100;2100;3;6;0;0;0;5;0;L506095;2006;2020;x
ミヒャエル・マッツ;506096;DFR;2012;2100;2100;2100;3;6;256;1;0;5;0;L506096;2012;2020;x
ベルント・ミュラー;506097;DFR;1999;2100;2100;2100;3;6;256;1;0;5;0;L506097;1999;2003;x
クリストフ・ムンツリンガー;506098;DFR;2013;2100;2100;2100;3;6;128;1;0;5;0;L506098;2013;2020;x
ヨーゼフ・ニーベッカー;506099;DFR;2012;2100;2100;2100;3;6;128;1;0;5;0;L506099;2012;2020;x
ルッツ・エーリヒ・ニーマン;506100;DFR;2006;2100;2100;2100;3;6;0;2;0;5;0;L506100;2006;2020;x
ヴァルター・ヤコブ・オーム;506101;DFR;2010;2100;2100;2100;3;6;33;1;0;5;0;L506101;2010;2020;x
フランツ・クサーヴァー・プレングレ;506102;DFR;2008;2100;2100;2100;3;7;32;1;0;5;0;L506102;2008;2020;x
クルト＝ヘルムート・シーボルト;506103;DFR;2005;2100;2100;2100;3;7;16;1;0;5;0;L506103;2005;2020;x
ギュンター・シュメルツァー;506104;DFR;1975;2100;2100;2100;3;5;0;1;0;5;0;L506104;1975;1982;x
ヨプスト・シェーンフェルト;506105;DFR;2013;2100;2100;2100;3;6;1;1;0;5;0;L506105;2013;2020;x
ディーター・シュスター;506106;DFR;1992;2100;2100;2100;3;6;2;1;0;5;0;L506106;1992;2008;x
ベルント・シュット;506107;DFR;2011;2100;2100;2100;3;7;128;2;0;5;0;L506107;2011;2020;x
パウル＝フリードリヒ・シュトラウス;506108;DFR;1975;2100;2100;2100;3;6;256;1;0;5;0;L506108;1975;1982;x
フリードマール・テスマー;506109;DFR;1994;2100;2100;2100;3;5;128;1;0;5;0;L506109;1994;2002;x
シュテファン・トーマス;506110;DFR;2010;2100;2100;2100;3;6;132;1;0;5;0;L506110;2010;2020;x
ラインハルト・ウーレ＝ヴェトラー;506111;DFR;1985;2100;2100;2100;3;6;128;1;0;5;0;M506142;1985;2000;x
ハッソ・フォン・ウスラー＝グレイヒェン;506112;DFR;1990;2100;2100;2100;3;5;0;0;0;5;0;L506112;1990;1994;x
エーリヒ・ファト;506113;DFR;2010;2100;2100;2100;3;6;128;1;0;5;0;L506113;2010;2013;x
ハインツ・ゲオルク・ヴァグナー;506114;DFR;2005;2100;2100;2100;3;6;144;1;0;5;0;L506114;2005;2012;x
クリスティアン・ヴェストファル;506115;DFR;2007;2100;2100;2100;3;6;2;1;0;5;0;L506115;2007;2020;x
ヴィクトル・フォン・ヴィルケン;506116;DFR;2004;2100;2100;2100;3;5;0;0;0;5;0;L506116;2004;2020;x
ヴィンフリート・ツィンマー;506117;DFR;2008;2100;2100;2100;3;6;1;1;0;5;0;L506117;2008;2020;x
エーベルハルト・ツォルン;506118;DFR;2010;2100;2100;2100;3;6;256;1;0;5;0;L506118;2010;2020;x
ラインハルト・ツドロプ;506119;DFR;2010;2100;2100;2100;3;6;256;1;0;5;0;L506119;2010;2020;x
ゲルト・ビショフ;506120;DFR;2007;2100;2100;2100;3;6;0;1;0;5;2;L506120;2007;2020;x
ライナー・ケラー;506121;DFR;2006;2100;2100;2100;3;6;65536;1;0;5;2;L506121;2006;2020;x
ルドルフ・マウス;506122;DFR;2010;2100;2100;2100;3;5;0;1;0;5;2;L506122;2010;2020;x
トールステン・ポシュヴァッタ;506123;DFR;2012;2100;2100;2100;3;7;16384;2;0;5;2;L506123;2012;2020;x
トーマス・ライター;506124;DFR;2009;2100;2100;2100;3;4;0;0;0;5;2;L506124;2009;2020;x
ベルンハルト・シュラーク;506125;DFR;2012;2100;2100;2100;3;6;8192;1;0;5;2;L506125;2012;2020;x
ハンス＝エーリヒ・アントニ;506126;DFR;2006;2100;2100;2100;3;6;1;1;0;5;0;L506126;2006;2020;x
ハンス＝クリスティアン・ベック;506127;DFR;2001;2100;2100;2100;3;6;2;1;0;5;0;L506127;2001;2020;x
アンドレアス・ベルク;506128;DFR;2008;2100;2100;2100;3;6;128;1;0;5;0;L506128;2008;2020;x
ロベルト・ベルクマン;506129;DFR;2002;2100;2100;2100;3;6;64;1;0;5;0;L506129;2002;2008;x
ゲオルク・フォン・ブランディス;506130;DFR;2000;2100;2100;2100;3;7;256;2;0;2;0;L506130;2000;2008;x
ループレヒト・フォン・バトラー;506131;DFR;1977;2100;2100;2100;3;6;128;1;0;5;0;L506131;1977;1985;x
ヴォルフ＝ヨアヒム・クラウス;506132;DFR;2000;2100;2100;2100;3;6;4;1;0;5;0;L506132;2000;2020;x
エアハルト・ドレウス;506133;DFR;2002;2100;2100;2100;3;6;144;0;0;5;0;L506133;2002;2020;x
マンフレート・エイゼレ;506134;DFR;1987;2100;2100;2100;3;6;128;1;0;5;0;L506134;1987;1998;x
ユルゲン・フォン・ファルケンハイン;506135;DFR;1988;2100;2100;2100;3;6;128;1;0;5;0;L506135;1988;2020;x
アルミン・ハゼンプシュ;506136;DFR;2008;2100;2100;2100;3;6;16;1;0;5;0;L506136;2008;2020;x
マンフレート・ホフマン;506137;DFR;2005;2100;2100;2100;3;6;128;1;0;5;0;L506137;2005;2020;x
ラインハルト・カンメラー;506138;DFR;2001;2100;2100;2100;3;6;4;1;0;5;0;L506138;2001;2020;x
ハインツ＝ゲオルク・ケールル;506139;DFR;2000;2100;2100;2100;3;6;256;1;0;5;0;L506139;2000;2011;x
ゲルト＝ヘルムート・コモッサ;506140;DFR;1971;2100;2100;2100;3;5;128;1;0;5;0;L506140;1971;2000;x
ヴォルフガング・ケプケ;506141;DFR;2004;2100;2100;2100;3;6;2;1;0;5;0;L506141;2004;2020;x
ヴェルナー・クラック;506142;DFR;1999;2100;2100;2100;3;6;32;1;0;5;0;L506142;1999;2020;x
フランク・リーデンバーガー;506143;DFR;2008;2100;2100;2100;3;7;256;2;0;5;0;L506143;2008;2020;x
アヒム・リーツバ;506144;DFR;2005;2100;2100;2100;3;6;128;1;0;5;0;L506144;2005;2020;x
ゲオルグ・ナハトシュハイム;506145;DFR;1999;2100;2100;2100;3;6;2;1;0;5;0;L506145;1999;2020;x
マルク・ハインリヒ・フォン・ナトゥージウス;506146;DFR;1981;2100;2100;2100;3;6;128;1;0;5;0;L506146;1981;1990;x
ユルゲン・ライヒャルト;506147;DFR;1988;2100;2100;2100;3;6;16;1;0;5;0;L506147;1988;1998;x
マンフレート・シュレンカー;506148;DFR;2003;2100;2100;2100;3;7;384;1;0;5;0;L506148;2003;2020;x
ミヒャエル・フォン・スコッティ;506149;DFR;1995;2100;2100;2100;3;5;0;1;0;5;0;L506149;1995;2001;x
ユルゲン・ゼッツァー;506150;DFR;2009;2100;2100;2100;3;6;16;1;0;5;0;L506150;2009;2020;x
ヴァルター・シュピンドラー;506151;DFR;2003;2100;2100;3;7;268435456;2;0;5;0;L506151;2003;2020;x
ハインリヒ＝ヴィルヘルム・シュタイナー;506152;DFR;2005;2100;2100;2100;3;5;0;0;0;5;0;L506152;2005;2020;x
ゲルハルト・シュテルツ;506153;DFR;2004;2100;2100;2100;3;6;16;1;0;5;0;L506153;2004;2013;x
ノルベルト・シュタイアー;506154;DFR;2008;2100;2100;2100;3;6;256;1;0;5;0;L506154;2008;2020;x
クリスティアン・トルル;506155;DFR;1999;2100;2100;2100;3;6;128;1;0;5;0;L506155;1999;2008;x
ディーター・ヴァルネッケ;506156;DFR;2008;2100;2100;2100;3;6;256;1;0;5;0;L506156;2008;2020;x
ユルゲン・ヴァイクト;506157;DFR;2008;2100;2100;2100;3;6;4;1;0;5;0;L506157;2008;2020;x
ヴェルナー・ヴァイゼンブルガー;506158;DFR;2006;2100;2100;2100;3;5;0;1;0;5;0;L506158;2006;2020;x
ゲルト・ヴェッセルス;506159;DFR;2000;2100;2100;2100;3;6;129;1;0;5;0;L506159;2000;2020;x
ヴェルナー・ヴィッダー;506160;DFR;1997;2100;2100;2100;3;5;128;1;0;5;0;L506160;1997;2009;x
ハンス＝ヴェルナー・ヴィールマン;506161;DFR;2004;2100;2100;2100;3;6;0;1;0;5;0;L506161;2004;2020;x
ラインハルト・ヴォルスキ;506162;DFR;2005;2100;2100;2100;3;6;16;1;0;5;0;L506162;2005;2020;x
ベネディクト・ツィンマー;506163;DFR;2009;2100;2100;2100;3;6;16;1;0;5;0;L506163;2009;2020;x
ユルゲン・ベンネッケ;506164;DFR;1964;1966;1968;2100;1;7;4;2;0;5;0;L506164;1964;1974;x
ユルゲン・ブラント;506165;DFR;1970;1975;1978;2100;1;7;128;1;0;5;0;M506068;1970;1983;x
レオパルド・シャルパ;506166;DFR;1975;1981;1983;2100;1;7;32;2;0;5;0;L506166;1975;1987;x
ディーター・クラウス;506167;DFR;1980;1986;1990;2100;1;7;128;2;0;5;0;L506167;1980;1993;x
ハンス＝ロタール・ドムレーゼ;506168;DFR;2003;2009;2012;2100;1;7;16;2;0;5;0;L506168;2003;2020;x
ヴェルナー・フリエルス;506169;DFR;2002;2010;2012;2100;1;7;1;2;0;5;0;M506095;2002;2020;x
ハンス＝ペーター・フォン・キルヒバッハ;506170;DFR;1992;1995;1998;2100;1;7;2;2;0;5;0;M506075;1992;2000;x
ヴォルフ＝ディーター・ランゲルト;506171;DFR;1999;2008;2010;2100;1;7;128;2;0;5;0;L506171;1999;2020;x
カール＝ハインツ・ラター;506172;DFR;1993;2001;2007;2100;1;7;128;2;0;5;0;L506172;1993;2010;x
ヘルムート・ノイバウアー;506173;DFR;1988;2100;2100;2100;3;6;256;1;0;5;0;L506173;1988;1993;x
ヘニング・フォン・オンドラツァ;506174;DFR;1979;1985;1987;2100;1;7;128;1;0;5;0;M506086;1979;1994;x
ハンス＝ヘニング・フォン・ザントラルト;506175;DFR;1977;1983;1987;2100;1;7;128;2;0;5;0;M506085;1977;1991;x
カール・シュネル;506176;DFR;1965;1970;1975;2100;1;7;1;2;0;5;0;L506176;1965;1977;x
ライナー・シュヴィルト;506177;DFR;1994;2001;2004;2100;3;7;64;2;0;5;0;L506177;1994;2007;x
ヨアヒム・シュピーリング;506178;DFR;1993;1994;1998;2100;1;7;128;2;0;5;0;L506178;1993;2001;x
マルクス・ベントラー;506179;DFR;2003;2008;2100;2100;2;7;256;2;0;5;0;L506179;2003;2020;x
ユルゲン・ボルネマン;506180;DFR;2000;2008;2100;2100;2;6;2;1;0;5;0;L506180;2000;2013;x
ハンス＝オットー・ブッデ;506181;DFR;1995;2004;2100;2100;2;7;256;2;0;5;0;M506093;1995;2010;x
アクセル・ビュルゲナー;506182;DFR;1999;2002;2100;2100;2;6;129;1;0;5;0;L506182;1999;2005;x
ハンス＝フーベルトゥス・フォン・バトラー;506183;DFR;2002;2009;2100;2100;2;7;256;1;0;5;0;L506183;2002;2012;x
マンフレート・ディートリヒ;506184;DFR;1991;2001;2100;2100;3;6;4;1;0;5;0;L506184;1991;2005;x
ハンス＝ハインリヒ・ディーター;506185;DFR;1998;2003;2100;2100;2;6;256;1;0;5;0;L506185;1998;2006;x
リュディガー・ドレウス;506186;DFR;1994;1998;2100;2100;2;6;128;1;0;5;0;L506186;1994;2002;x
マンフレート・エンゲルハルト;506187;DFR;2004;2008;2100;2100;2;6;128;1;0;5;0;L506187;2004;2012;x
ハンス＝ヴェルナー・フリッツ;506188;DFR;2003;2012;2100;2100;2;7;256;2;0;5;0;L506188;2003;2020;x
マインハルト・グランツ;506189;DFR;1977;1980;2100;2100;2;7;4;2;0;5;0;M506083;1977;1984;x
ライナー・グラッツ;506190;DFR;1999;2009;2100;2100;2;6;4;1;0;5;0;L506190;1999;2013;x
ゲッツ・グリーメロート;506191;DFR;1993;2003;2100;2100;2;6;128;1;0;5;0;L506191;1993;2004;x
ゲルト・グデラ;506192;DFR;1993;2001;2100;2100;2;6;1;1;0;5;0;L506192;1993;2004;x
フォルカー・ハルバウアー;506193;DFR;2008;2013;2100;2100;2;6;16;1;0;5;0;L506193;2008;2020;x
ホルスト・ヒルデブラント;506194;DFR;1968;1973;2100;2100;2;6;0;2;0;5;0;M506081;1968;1979;x
ホルガー・カンマーホフ;506195;DFR;1995;2004;2100;2100;2;6;128;1;0;5;0;L506195;1995;2006;x
ブルーノ・カスドルフ;506196;DFR;2003;2010;2100;2100;2;7;4;1;0;5;0;L506196;2003;2020;x
ローラント・カテル;506197;DFR;1999;2007;2100;2100;2;7;4;1;0;5;0;L506197;1999;2010;x
マルクス・クナイプ;506198;DFR;2004;2013;2100;2100;2;7;2;2;0;5;0;L506198;2004;2020;x
ライナー・コルフ;506199;DFR;2004;2012;2100;2100;2;6;128;1;0;5;0;L506199;2004;2020;x
ヴォルフガング・コルテ;506200;DFR;1999;2007;2100;2100;3;6;128;1;0;5;0;L506200;1999;2011;x
ケルステン・ラール;506201;DFR;1997;2005;2100;2100;3;6;256;1;0;5;0;L506201;1997;2008;x
ヴォルフ＝ディーター・レーザー;506202;DFR;1998;2008;2100;2100;3;6;0;1;0;5;0;L506202;1998;2011;x
ヴォルフガング・オデンダール;506203;DFR;1982;1986;2100;2100;2;6;4;1;0;5;0;L506203;1982;1990;x
ヤン・オエルディング;506204;DFR;1998;2005;2100;2100;2;6;128;1;0;5;0;L506204;1998;2008;x
クラウス・オルシャウゼン;506205;DFR;1993;2000;2100;2100;2;6;32;1;0;5;0;L506205;1993;2006;x
エーリヒ・プフェッファー;506206;DFR;2007;2013;2100;2100;2;6;256;1;0;5;0;L506206;2007;2020;x
リュディガー・フォン・ライヘルト;506207;DFR;1970;1974;2100;2100;2;6;0;1;0;5;0;L506207;1970;1978;x
フリードリヒ・ライヒマン;506208;DFR;1996;2001;2100;2100;2;6;256;1;0;5;0;L506208;1996;2004;x
ユルゲン・ルーヴェ;506209;DFR;1991;2005;2100;2100;2;6;2;1;0;5;0;L506209;1991;2006;x
ヴェルナー・フォン・シェーフェン;506210;DFR;1985;1991;2100;2100;2;6;128;1;0;5;0;L506210;1985;1996;x
ジークフリート・シュトルベック;506211;DFR;1980;1987;2100;2100;2;6;0;1;0;5;0;L506211;1980;1991;x
ヘルムート・ヴィルマン;506212;DFR;1985;1993;2100;2100;2;6;128;1;0;5;0;M506090;1985;2001;x
ギュンター・ルター;506213;DFR;1972;1975;1980;2100;1;7;8192;2;0;5;1;M506097;1972;1984;x
ディーター・ヴェラースホフ;506214;DFR;1977;1981;1986;2100;1;7;4096;2;0;5;1;M506071;1977;1991;x
アルミン・ツィンマーマン;506215;DFR;1968;1970;1972;2100;3;7;4096;2;0;5;1;M506007;1968;1976;x
ヴォルフガング・ベンツィノ;506216;DFR;1971;1979;2100;2100;2;6;8192;2;0;5;1;L506216;1971;1981;x
アンスガール・ビートゲ;506217;DFR;1976;1980;2100;2100;2;7;0;2;0;5;1;M506098;1976;1985;x
ハンス＝ルドルフ・ブーマー;506218;DFR;1990;1993;2100;2100;2;6;0;1;0;5;1;M506103;1990;2000;x
ルッツ・フェルト;506219;DFR;1995;2000;2100;2100;3;7;2048;2;0;5;1;M506106;1995;2006;x
ギュンター・フロム;506220;DFR;1977;1978;2100;2100;2;7;2048;2;0;5;1;L506220;1977;1985;x
ベルント・ハイゼ;506221;DFR;1993;2000;2100;2100;2;6;0;1;0;5;1;L506221;1993;2003;x
ハンス＝ヘルムート・クローゼ;506222;DFR;1970;1974;2100;2100;2;6;0;1;0;5;1;L506222;1970;1978;x
アンドレアス・クラウゼ;506223;DFR;2008;2012;2100;2100;2;6;0;1;0;5;1;L506223;2008;2020;x
ヴォルフラム・キューン;506224;DFR;2001;2006;2100;2100;2;7;4096;1;0;5;1;L506224;2001;2012;x
ハインツ・キューンレ;506225;DFR;1969;1971;2100;2100;2;6;0;1;0;5;1;L506225;1969;1975;x
ハインリヒ・ランゲ;506226;DFR;2006;2012;2100;2100;2;6;0;1;0;5;1;L506226;2006;2020;x
ハンス・リュッソウ;506227;DFR;1993;1998;2100;2100;2;6;0;1;0;5;1;M506104;1993;2003;x
ヴィルヘルム・メーンツェン;506228;DFR;1968;1971;2100;2100;2;6;0;1;0;5;1;L506228;1968;1974;x
マンフレート・ニールソン;506229;DFR;2003;2010;2100;2100;2;7;2048;1;0;5;1;L506229;2003;2020;x
