#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X
#  ****************************************************************************************************;;;;;;;;;;;X
##;;;;;;;;;;;X
#  Technology System Techs below here..;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
RT_STATIC_DEFENSE_TACTICS;静的防衛戦術;;;;;;;;;;X
RT_MEDICINE;医療科学;;;;;;;;;;X
RT_CAVALRY_TACTICS;騎兵戦術;;;;;;;;;;X
RT_USER_1;宇宙工学;;;;;;;;;;X
RT_USER_2;遺伝子工学;;;;;;;;;;X
RT_USER_3;宇宙船設計;;;;;;;;;;X
RT_USER_4;戦術機設計;;;;;;;;;;X
RT_USER_5;ユーザー定義;;;;;;;;;;X
RT_USER_6;ユーザー定義;;;;;;;;;;X
RT_USER_7;ユーザー定義;;;;;;;;;;X
RT_USER_8;ユーザー定義;;;;;;;;;;X
RT_USER_9;ユーザー定義;;;;;;;;;;X
RT_USER_10;ユーザー定義;;;;;;;;;;X
RT_USER_11;ユーザー定義;;;;;;;;;;X
RT_USER_12;ユーザー定義;;;;;;;;;;X
RT_USER_13;ユーザー定義;;;;;;;;;;X
RT_USER_14;ユーザー定義;;;;;;;;;;X
RT_USER_15;ユーザー定義;;;;;;;;;;X
RT_USER_16;ユーザー定義;;;;;;;;;;X
RT_USER_17;ユーザー定義 17;;;;;;;;;;X
RT_USER_18;ユーザー定義 18;;;;;;;;;;X
RT_USER_19;ユーザー定義 19;;;;;;;;;;X
RT_USER_20;ユーザー定義 20;;;;;;;;;;X
RT_USER_21;ユーザー定義 21;;;;;;;;;;X
RT_USER_22;ユーザー定義 22;;;;;;;;;;X
RT_USER_23;ユーザー定義 23;;;;;;;;;;X
RT_USER_24;ユーザー定義 24;;;;;;;;;;X
RT_USER_25;ユーザー定義 25;;;;;;;;;;X
RT_USER_26;ユーザー定義 26;;;;;;;;;;X
RT_USER_27;ユーザー定義 27;;;;;;;;;;X
RT_USER_28;ユーザー定義 28;;;;;;;;;;X
RT_USER_29;ユーザー定義 29;;;;;;;;;;X
RT_USER_30;ユーザー定義 30;;;;;;;;;;X
RT_USER_31;ユーザー定義 31;;;;;;;;;;X
RT_USER_32;ユーザー定義 32;;;;;;;;;;X
RT_USER_33;ユーザー定義 33;;;;;;;;;;X
RT_USER_34;ユーザー定義 34;;;;;;;;;;X
RT_USER_35;ユーザー定義 35;;;;;;;;;;X
RT_USER_36;ユーザー定義 36;;;;;;;;;;X
RT_USER_37;ユーザー定義 37;;;;;;;;;;X
RT_USER_38;ユーザー定義 38;;;;;;;;;;X
RT_USER_39;ユーザー定義 39;;;;;;;;;;X
RT_USER_40;ユーザー定義 40;;;;;;;;;;X
RT_USER_41;ユーザー定義 41;;;;;;;;;;X
RT_USER_42;ユーザー定義 42;;;;;;;;;;X
RT_USER_43;ユーザー定義 43;;;;;;;;;;X
RT_USER_44;ユーザー定義 44;;;;;;;;;;X
RT_USER_45;ユーザー定義 45;;;;;;;;;;X
RT_USER_46;ユーザー定義 46;;;;;;;;;;X
RT_USER_47;ユーザー定義 47;;;;;;;;;;X
RT_USER_48;ユーザー定義 48;;;;;;;;;;X
RT_USER_49;ユーザー定義 49;;;;;;;;;;X
RT_USER_50;ユーザー定義 50;;;;;;;;;;X
RT_USER_51;ユーザー定義 51;;;;;;;;;;X
RT_USER_52;ユーザー定義 52;;;;;;;;;;X
RT_USER_53;ユーザー定義 53;;;;;;;;;;X
RT_USER_54;ユーザー定義 54;;;;;;;;;;X
RT_USER_55;ユーザー定義 55;;;;;;;;;;X
RT_USER_56;ユーザー定義 56;;;;;;;;;;X
RT_USER_57;ユーザー定義 57;;;;;;;;;;X
RT_USER_58;ユーザー定義 58;;;;;;;;;;X
RT_USER_59;ユーザー定義 59;;;;;;;;;;X
RT_USER_60;ユーザー定義 60;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_CAT_INFANTRY_1;機械化歩兵;;;;;;;;;;X
TECH_CAT_INFANTRY_2;IFV;;;;;;;;;;X
TECH_CAT_INFANTRY_3;主力戦車;;;;;;;;;;X
TECH_CAT_INFANTRY_4;ミサイル戦車;;;;;;;;;;X
TECH_CAT_INFANTRY_5;ELM戦車;;;;;;;;;;X
TECH_CAT_INFANTRY_6;粒子戦車;;;;;;;;;;X
TECH_CAT_INFANTRY_7;プラズマ戦車;;;;;;;;;;X
TECH_CAT_INFANTRY_8;自走榴弾砲;;;;;;;;;;X
TECH_CAT_INFANTRY_9;――特殊装備――;;;;;;;;;;X
TECH_CAT_INFANTRY_10;――兵站理論――;;;;;;;;;;X
TECH_CAT_INFANTRY_11;自走ロケット砲;;;;;;;;;;X
TECH_CAT_INFANTRY_12;自走対空砲;;;;;;;;;;X
TECH_CAT_INFANTRY_13;VBL装甲車;;;;;;;;;;X
TECH_CAT_INFANTRY_14;多脚運搬車両;;;;;;;;;;X
TECH_CAT_INFANTRY_15;輸送組織/列車砲;;;;;;;;;;X
TECH_CAT_INFANTRY_16;―後方支援組織―;;;;;;;;;;X
TECH_CAT_INFANTRY_17;自走電子投射砲;;;;;;;;;;X
TECH_CAT_INFANTRY_18;自走荷電粒子砲;;;;;;;;;;X
TECH_CAT_NAVAL_1;ミサイル艇;;;;;;;;;;X
TECH_CAT_NAVAL_2;駆逐艦;;;;;;;;;;X
TECH_CAT_NAVAL_3;巡洋艦;;;;;;;;;;X
TECH_CAT_NAVAL_4;戦艦;;;;;;;;;;X
TECH_CAT_NAVAL_5;超大型戦艦;;;;;;;;;;X
TECH_CAT_NAVAL_6;巡洋型潜水艦;;;;;;;;;;X
TECH_CAT_NAVAL_7;攻撃型潜水艦;;;;;;;;;;X
TECH_CAT_NAVAL_8;ヘリ空母;;;;;;;;;;X
TECH_CAT_NAVAL_9;空母;;;;;;;;;;X
TECH_CAT_NAVAL_10;輸送艦;;;;;;;;;;X
TECH_CAT_NAVAL_11;揚陸艦;;;;;;;;;;X
TECH_CAT_NAVAL_12;ロケット砲艦;;;;;;;;;;X
TECH_CAT_NAVAL_15;ミサイル駆逐艦;;;;;;;;;;X
TECH_CAT_NAVAL_16;ミサイル巡洋艦;;;;;;;;;;X
TECH_CAT_NAVAL_17;ミサイル戦艦;;;;;;;;;;X
TECH_CAT_NAVAL_21;原子力駆逐艦;;;;;;;;;;X
TECH_CAT_NAVAL_22;原子力巡洋艦;;;;;;;;;;X
TECH_CAT_NAVAL_23;原子力戦艦;;;;;;;;;;X
TECH_CAT_NAVAL_13;原子力潜水艦;;;;;;;;;;X
TECH_CAT_NAVAL_14;原子力ヘリ空母;;;;;;;;;;X
TECH_CAT_NAVAL_24;原子力空母;;;;;;;;;;X
TECH_CAT_NAVAL_18;――総合艦艇兵装――;;;;;;;;;;X
TECH_CAT_NAVAL_19;――総合艦艇システム――;;;;;;;;;;X
TECH_CAT_AIRCRAFT_1;多用途戦闘機;;;;;;;;;;X
TECH_CAT_AIRCRAFT_2;要撃戦闘機;;;;;;;;;;X
TECH_CAT_AIRCRAFT_3;攻撃機;;;;;;;;;;X
TECH_CAT_AIRCRAFT_5;――戦術ミサイル――;;;;;;;;;;X
TECH_CAT_AIRCRAFT_6;地対地ミサイル;;;;;;;;;;X
TECH_CAT_AIRCRAFT_7;地対艦ミサイル;;;;;;;;;;X
TECH_CAT_AIRCRAFT_8;地対空ミサイル;;;;;;;;;;X
TECH_CAT_AIRCRAFT_9;戦闘攻撃機;;;;;;;;;;X
TECH_CAT_AIRCRAFT_10;戦術爆撃機;;;;;;;;;;X
TECH_CAT_AIRCRAFT_11;戦闘爆撃機;;;;;;;;;;X
TECH_CAT_AIRCRAFT_12;戦略爆撃機;;;;;;;;;;X
TECH_CAT_AIRCRAFT_13;戦術用;;;;;;;;;;X
TECH_CAT_AIRCRAFT_14;戦闘ヘリ;;;;;;;;;;X
TECH_CAT_AIRCRAFT_15;輸送機;;;;;;;;;;X
TECH_CAT_AIRCRAFT_16;空母艦載機;;;;;;;;;;X
TECH_CAT_AIRCRAFT_4;戦略爆撃機;;;;;;;;;;X
TECH_CAT_ARMOR_1;―戦術歩行戦闘機/改修―;;;;;;;;;;X
TECH_CAT_ARMOR_2;―強襲歩行攻撃機―;;;;;;;;;;X
TECH_CAT_ARMOR_8;―戦術歩行攻撃機―;;;;;;;;;;X
TECH_CAT_INDUSTRY_1;工作機械;;;;;;;;;;X
TECH_CAT_INDUSTRY_2;建築機械;;;;;;;;;;X
TECH_CAT_INDUSTRY_3;国土開発;;;;;;;;;;X
TECH_CAT_INDUSTRY_4;レーダー;;;;;;;;;;X
TECH_CAT_INDUSTRY_5;資源生成;;;;;;;;;;X
TECH_CAT_INDUSTRY_6;食糧生産;;;;;;;;;;X
TECH_CAT_INDUSTRY_7;合成食料;;;;;;;;;;X
TECH_CAT_INDUSTRY_8;戦闘糧料;;;;;;;;;;X
TECH_CAT_INDUSTRY_9;生産ライン;;;;;;;;;;X
TECH_CAT_INDUSTRY_10;電子計算機;;;;;;;;;;X
TECH_CAT_INDUSTRY_11;電子戦/暗号;;;;;;;;;;X
TECH_CAT_INDUSTRY_12;量子電磁力学;;;;;;;;;;X
TECH_CAT_INDUSTRY_13;電子工学;;;;;;;;;;X
TECH_CAT_INDUSTRY_14;航空宇宙工学;;;;;;;;;;X
TECH_CAT_INDUSTRY_15;原子核物理学;;;;;;;;;;X
TECH_CAT_INDUSTRY_16;原子力発電所;;;;;;;;;;X
TECH_CAT_INDUSTRY_17;資源効率最適化;;;;;;;;;;X
TECH_CAT_INDUSTRY_18;ロケット工学;;;;;;;;;;X
TECH_CAT_AD_1;――航空制空戦術――;;;;;;;;;;X
TECH_CAT_AD_2;――航空爆撃戦術――;;;;;;;;;;X
TECH_CAT_AD_3;―対地/対艦―;;;;;;;;;;X
TECH_CAT_AD_4;―積極/消極制空―;;;;;;;;;;X
TECH_CAT_AD_5;―戦術/戦略爆撃―;;;;;;;;;;X
TECH_CAT_ND_1;―基本海軍戦術―;;;;;;;;;;X
TECH_CAT_ND_2;沿岸防衛戦術;;;;;;;;;;X
TECH_CAT_ND_3;外洋海軍戦術;;;;;;;;;;X
TECH_CAT_ND_4;海上阻止戦術;;;;;;;;;;X
TECH_CAT_ND_5;万能海軍戦術;;;;;;;;;;X
TECH_CAT_ND_6;対地支援戦術;;;;;;;;;;X
TECH_CAT_ND_7;船団護衛;;;;;;;;;;X
TECH_CAT_ND_8;応用海軍戦術;;;;;;;;;;X
TECH_CAT_SW_1;―技術区分け―;;;;;;;;;;X
TECH_CAT_LD_1;NATO式;;;;;;;;;;X
TECH_CAT_LD_2;軌道降下戦術;;;;;;;;;;X
TECH_CAT_LD_3;WTO式;;;;;;;;;;X
TECH_CAT_LD_4;国家防衛式;;;;;;;;;;X
TECH_CAT_SW_3;原子炉搭載;;;;;;;;;;X
TECH_CAT_ARMOR_3;重砲戦(F);;;;;;;;;;X
TECH_CAT_ARMOR_4;高機動戦(F);;;;;;;;;;X
TECH_CAT_ARMOR_5;重装甲(F);;;;;;;;;;X
TECH_CAT_ARMOR_6;カスタム(F);;;;;;;;;;X
TECH_CAT_INFANTRY_19;コストダウン;;;;;;;;;;X
TECH_CAT_INFANTRY_20;性能向上;;;;;;;;;;X
TECH_CAT_INFANTRY_21;防衛用兵装;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_INFANTRY_NAME;歩兵装備;Infantry;;;;;;;;;X
TECH_INFANTRY_DESC;歩兵関連の技術を開発します。\n歩兵の武装から海兵隊や空挺部隊などの特殊部隊の開発も行います。\nまた、司令システムや補給機構の改善も行います。\n歩兵は戦いの主力となるので、積極的に技術を上げていくと良いでしょう。;This field of research allows a nation to develop weapons and materials for its infantry personnel. It includes hand-held weapons and special equipment allowing the construction of Marines and Paratroops. But perhaps most importantly, this field of research will allow the development of proper field engineering equipment and improved logistics and command systems. This field is vital  if you want good infantry, paras and marines.;;;;;;;;;X
TECH_APP_INFANTRY_1_NAME;機械化歩兵Ⅰ型;;;;;;;;;;X
TECH_APP_INFANTRY_1_DESC;;;;;;;;;;;X
TECH_CMP_INFANTRY_1_1_NAME;旧式軍用ライフル;;;;;;;;;;X
TECH_CMP_INFANTRY_1_2_NAME;37mm歩兵砲;;;;;;;;;;X
TECH_CMP_INFANTRY_1_3_NAME;基本型信号指揮システム;;;;;;;;;;X
TECH_CMP_INFANTRY_1_4_NAME;手榴弾と地雷;;;;;;;;;;X
TECH_CMP_INFANTRY_1_5_NAME;大規模強襲訓練;;;;;;;;;;X
TECH_APP_INFANTRY_2_NAME;機械化歩兵Ⅱ型;;;;;;;;;;X
TECH_APP_INFANTRY_2_DESC;TECH_APP_INFANTRY_2_DESC;;;;;;;;;;X
TECH_CMP_INFANTRY_2_1_NAME;初期型突撃銃;;;;;;;;;;X
TECH_CMP_INFANTRY_2_2_NAME;初期型銃撃技術;;;;;;;;;;X
TECH_CMP_INFANTRY_2_3_NAME;初期型B兵員装甲車;;;;;;;;;;X
TECH_CMP_INFANTRY_2_4_NAME;初期型ミサイル;;;;;;;;;;X
TECH_CMP_INFANTRY_2_5_NAME;初期型機動訓練;;;;;;;;;;X
TECH_APP_INFANTRY_3_NAME;機械化歩兵Ⅲ型;;;;;;;;;;X
TECH_APP_INFANTRY_3_DESC;TECH_APP_INFANTRY_3_DESC;;;;;;;;;;X
TECH_CMP_INFANTRY_3_1_NAME;基本型突撃銃;;;;;;;;;;X
TECH_CMP_INFANTRY_3_2_NAME;基本型射撃技術;;;;;;;;;;X
TECH_CMP_INFANTRY_3_3_NAME;基本型兵員装甲車;;;;;;;;;;X
TECH_CMP_INFANTRY_3_4_NAME;基本型用ミサイル;;;;;;;;;;X
TECH_CMP_INFANTRY_3_5_NAME;基本型機動訓練;;;;;;;;;;X
TECH_APP_INFANTRY_4_NAME;機械化歩兵Ⅳ型;;;;;;;;;;X
TECH_APP_INFANTRY_4_DESC;TECH_APP_INFANTRY_4_DESC;;;;;;;;;;X
TECH_CMP_INFANTRY_4_1_NAME;改良型突撃銃;;;;;;;;;;X
TECH_CMP_INFANTRY_4_2_NAME;改良型射撃技術;;;;;;;;;;X
TECH_CMP_INFANTRY_4_3_NAME;改良型兵員装甲車;;;;;;;;;;X
TECH_CMP_INFANTRY_4_4_NAME;改良型ミサイル;;;;;;;;;;X
TECH_CMP_INFANTRY_4_5_NAME;改良型機動訓練;;;;;;;;;;X
TECH_APP_INFANTRY_5_NAME;機械化歩兵Ⅴ型;;;;;;;;;;X
TECH_APP_INFANTRY_5_DESC;TECH_APP_INFANTRY_5_DESC;;;;;;;;;;X
TECH_CMP_INFANTRY_5_1_NAME;発展型突撃銃;;;;;;;;;;X
TECH_CMP_INFANTRY_5_2_NAME;発展型射撃技術;;;;;;;;;;X
TECH_CMP_INFANTRY_5_3_NAME;発展型兵員装甲車;;;;;;;;;;X
TECH_CMP_INFANTRY_5_4_NAME;発展型ミサイル;;;;;;;;;;X
TECH_CMP_INFANTRY_5_5_NAME;発展型機動訓練;;;;;;;;;;X
TECH_APP_INFANTRY_6_NAME;機械化歩兵Ⅵ型;;;;;;;;;;X
TECH_APP_INFANTRY_6_DESC;TECH_APP_INFANTRY_6_DESC;;;;;;;;;;X
TECH_CMP_INFANTRY_6_1_NAME;初期型対BETA突撃銃;;;;;;;;;;X
TECH_CMP_INFANTRY_6_2_NAME;初期型対BETA射撃技術;;;;;;;;;;X
TECH_CMP_INFANTRY_6_3_NAME;初期型対BETA兵員装甲車;;;;;;;;;;X
TECH_CMP_INFANTRY_6_4_NAME;初期型対BETAミサイル;;;;;;;;;;X
TECH_CMP_INFANTRY_6_5_NAME;初期型対BETA機動反撃訓練;;;;;;;;;;X
TECH_APP_INFANTRY_7_NAME;機械化歩兵Ⅶ型;;;;;;;;;;X
TECH_APP_INFANTRY_7_DESC;TECH_APP_INFANTRY_7_DESC;;;;;;;;;;X
TECH_CMP_INFANTRY_7_1_NAME;基本型対BETA突撃銃;;;;;;;;;;X
TECH_CMP_INFANTRY_7_2_NAME;基本型対BETA射撃技術;;;;;;;;;;X
TECH_CMP_INFANTRY_7_3_NAME;基本型対BETA兵員装甲車;;;;;;;;;;X
TECH_CMP_INFANTRY_7_4_NAME;基本型対BETAミサイル;;;;;;;;;;X
TECH_CMP_INFANTRY_7_5_NAME;基本型対BETA機動反撃訓練;;;;;;;;;;X
TECH_APP_INFANTRY_8_NAME;機械化歩兵Ⅷ型;;;;;;;;;;X
TECH_APP_INFANTRY_8_DESC;TECH_APP_INFANTRY_8_DESC;;;;;;;;;;X
TECH_CMP_INFANTRY_8_1_NAME;改良型対BETA訓練突撃銃;;;;;;;;;;X
TECH_CMP_INFANTRY_8_2_NAME;改良型対BETA射撃技術;;;;;;;;;;X
TECH_CMP_INFANTRY_8_3_NAME;改良型対BETA兵員装甲車;;;;;;;;;;X
TECH_CMP_INFANTRY_8_4_NAME;改良型対BETAミサイル;;;;;;;;;;X
TECH_CMP_INFANTRY_8_5_NAME;改良型対BETA機動反撃訓練;;;;;;;;;;X
TECH_APP_INFANTRY_9_NAME;機械化歩兵Ⅸ型;;;;;;;;;;X
TECH_APP_INFANTRY_9_DESC;TECH_APP_INFANTRY_9_DESC;;;;;;;;;;X
TECH_CMP_INFANTRY_9_1_NAME;発展型対BETA突撃銃;;;;;;;;;;X
TECH_CMP_INFANTRY_9_2_NAME;発展型対BETA射撃技術;;;;;;;;;;X
TECH_CMP_INFANTRY_9_3_NAME;発展型対BETA兵員装甲車;;;;;;;;;;X
TECH_CMP_INFANTRY_9_4_NAME;発展型対BETAミサイル;;;;;;;;;;X
TECH_CMP_INFANTRY_9_5_NAME;発展型対BETA機動反撃訓練;;;;;;;;;;X
TECH_APP_INFANTRY_10_NAME;機械化歩兵Ⅹ型;;;;;;;;;;X
TECH_APP_INFANTRY_10_DESC;TECH_APP_INFANTRY_10_DESC;;;;;;;;;;X
TECH_CMP_INFANTRY_10_1_NAME;高精度対BETA突撃銃;;;;;;;;;;X
TECH_CMP_INFANTRY_10_2_NAME;精密対BETA射撃技術;;;;;;;;;;X
TECH_CMP_INFANTRY_10_3_NAME;卓越対BETA装備兵員装甲車;;;;;;;;;;X
TECH_CMP_INFANTRY_10_4_NAME;卓越対BETAミサイル;;;;;;;;;;X
TECH_CMP_INFANTRY_10_5_NAME;卓越対BETA機動反撃訓練;;;;;;;;;;X
TECH_APP_INFANTRY_11_NAME;IFVⅠ型;;;;;;;;;;X
TECH_APP_INFANTRY_11_DESC;TECH_APP_INFANTRY_11_DESC;;;;;;;;;;X
TECH_CMP_INFANTRY_11_1_NAME;軽量溶接装甲;;;;;;;;;;X
TECH_CMP_INFANTRY_11_2_NAME;滑空砲とミサイル;;;;;;;;;;X
TECH_CMP_INFANTRY_11_3_NAME;初期型エンジン;;;;;;;;;;X
TECH_CMP_INFANTRY_11_4_NAME;初期型光学照準器;;;;;;;;;;X
TECH_CMP_INFANTRY_11_5_NAME;初期型IFV試験;;;;;;;;;;X
TECH_APP_INFANTRY_12_NAME;IFVⅡ型;;;;;;;;;;X
TECH_APP_INFANTRY_12_DESC;TECH_APP_INFANTRY_12_DESC;;;;;;;;;;X
TECH_CMP_INFANTRY_12_1_NAME;軽量溶接装甲;;;;;;;;;;X
TECH_CMP_INFANTRY_12_2_NAME;機関砲とミサイル;;;;;;;;;;X
TECH_CMP_INFANTRY_12_3_NAME;基本型エンジン;;;;;;;;;;X
TECH_CMP_INFANTRY_12_4_NAME;基本型光学照準器;;;;;;;;;;X
TECH_CMP_INFANTRY_12_5_NAME;基本型IFV試験;;;;;;;;;;X
TECH_APP_INFANTRY_13_NAME;IFVⅢ型;;;;;;;;;;X
TECH_APP_INFANTRY_13_DESC;TECH_APP_INFANTRY_13_DESC;;;;;;;;;;X
TECH_CMP_INFANTRY_13_1_NAME;軽量溶接装甲;;;;;;;;;;X
TECH_CMP_INFANTRY_13_2_NAME;機関砲とミサイル;;;;;;;;;;X
TECH_CMP_INFANTRY_13_3_NAME;改良型エンジン;;;;;;;;;;X
TECH_CMP_INFANTRY_13_4_NAME;改良型光学照準器;;;;;;;;;;X
TECH_CMP_INFANTRY_13_5_NAME;改良型IFV試験;;;;;;;;;;X
TECH_APP_INFANTRY_14_NAME;IFVⅣ型;;;;;;;;;;X
TECH_APP_INFANTRY_14_DESC;TECH_APP_INFANTRY_14_DESC;;;;;;;;;;X
TECH_CMP_INFANTRY_14_1_NAME;軽量溶接装甲;;;;;;;;;;X
TECH_CMP_INFANTRY_14_2_NAME;機関砲とミサイル;;;;;;;;;;X
TECH_CMP_INFANTRY_14_3_NAME;発展型エンジン;;;;;;;;;;X
TECH_CMP_INFANTRY_14_4_NAME;発展型光学照準器;;;;;;;;;;X
TECH_CMP_INFANTRY_14_5_NAME;発展型IFV試験;;;;;;;;;;X
TECH_APP_INFANTRY_15_NAME;IFVⅤ型;;;;;;;;;;X
TECH_APP_INFANTRY_15_DESC;TECH_APP_INFANTRY_15_DESC;;;;;;;;;;X
TECH_CMP_INFANTRY_15_1_NAME;対BETA発展型傾斜軽量溶接装甲;;;;;;;;;;X
TECH_CMP_INFANTRY_15_2_NAME;機関砲とミサイル;;;;;;;;;;X
TECH_CMP_INFANTRY_15_3_NAME;発展型エンジン;;;;;;;;;;X
TECH_CMP_INFANTRY_15_4_NAME;赤外線照準器;;;;;;;;;;X
TECH_CMP_INFANTRY_15_5_NAME;初期型対BETAIFV試験;;;;;;;;;;X
TECH_APP_INFANTRY_16_NAME;IFVⅥ型;;;;;;;;;;X
TECH_APP_INFANTRY_16_DESC;TECH_APP_INFANTRY_16_DESC;;;;;;;;;;X
TECH_CMP_INFANTRY_16_1_NAME;対BETA発展型傾斜軽量溶接装甲;;;;;;;;;;X
TECH_CMP_INFANTRY_16_2_NAME;機関砲とミサイル;;;;;;;;;;X
TECH_CMP_INFANTRY_16_3_NAME;発展型エンジン;;;;;;;;;;X
TECH_CMP_INFANTRY_16_4_NAME;赤外線レーダー混合照準器;;;;;;;;;;X
TECH_CMP_INFANTRY_16_5_NAME;基本型対BETAIFV試験;;;;;;;;;;X
TECH_APP_INFANTRY_17_NAME;IFVⅦ型;;;;;;;;;;X
TECH_APP_INFANTRY_17_DESC;TECH_APP_INFANTRY_17_DESC;;;;;;;;;;X
TECH_CMP_INFANTRY_17_1_NAME;対BETA発展型傾斜軽量溶接装甲;;;;;;;;;;X
TECH_CMP_INFANTRY_17_2_NAME;機関砲とミサイル;;;;;;;;;;X
TECH_CMP_INFANTRY_17_3_NAME;発展型エンジン;;;;;;;;;;X
TECH_CMP_INFANTRY_17_4_NAME;赤外線レーダー混合照準器;;;;;;;;;;X
TECH_CMP_INFANTRY_17_5_NAME;改良型対BETAIFV試験;;;;;;;;;;X
TECH_APP_INFANTRY_18_NAME;IFVⅧ型;;;;;;;;;;X
TECH_APP_INFANTRY_18_DESC;TECH_APP_INFANTRY_18_DESC;;;;;;;;;;X
TECH_CMP_INFANTRY_18_1_NAME;対BETA発展型傾斜軽量溶接装甲;;;;;;;;;;X
TECH_CMP_INFANTRY_18_2_NAME;機関砲とミサイル;;;;;;;;;;X
TECH_CMP_INFANTRY_18_3_NAME;発展型エンジン;;;;;;;;;;X
TECH_CMP_INFANTRY_18_4_NAME;赤外線レーダー混合照準器;;;;;;;;;;X
TECH_CMP_INFANTRY_18_5_NAME;発展型対BETAIFV試験;;;;;;;;;;X
TECH_APP_INFANTRY_19_NAME;IFVⅨ型;;;;;;;;;;X
TECH_APP_INFANTRY_19_DESC;TECH_APP_INFANTRY_19_DESC;;;;;;;;;;X
TECH_CMP_INFANTRY_19_1_NAME;対BETA発展型傾斜軽量溶接装甲;;;;;;;;;;X
TECH_CMP_INFANTRY_19_2_NAME;機関砲とミサイル;;;;;;;;;;X
TECH_CMP_INFANTRY_19_3_NAME;発展型エンジン;;;;;;;;;;X
TECH_CMP_INFANTRY_19_4_NAME;赤外線レーダー混合照準器;;;;;;;;;;X
TECH_CMP_INFANTRY_19_5_NAME;精鋭型対BETAIFV試験;;;;;;;;;;X
TECH_APP_INFANTRY_20_NAME;IFVⅩ型;;;;;;;;;;X
TECH_APP_INFANTRY_20_DESC;TECH_APP_INFANTRY_20_DESC;;;;;;;;;;X
TECH_CMP_INFANTRY_20_1_NAME;対BETA発展型傾斜軽量溶接装甲;;;;;;;;;;X
TECH_CMP_INFANTRY_20_2_NAME;機関砲とミサイル;;;;;;;;;;X
