Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
スクワイアーズ;54050;AST;1973;1998;2004;2012;2;6;2;2;0;5;0;L54050;1973;2110;x
A・B・スティール;54051;AST;1973;1998;2004;2012;3;4;1;1;0;5;0;L54051;1973;2110;x
C・S・スティール;54052;AST;1973;1998;2004;2012;2;4;32;2;0;5;0;L54052;1973;2110;x
スティーヴンス;54053;AST;1973;1998;2004;2012;3;4;0;1;0;5;0;L54053;1973;2110;x
ストラット;54054;AST;1973;1998;2004;2012;3;4;2;1;0;5;0;L54054;1973;2110;x
スターディー;54055;AST;1973;1998;2004;2012;2;6;0;3;0;5;0;L54055;1973;2110;x
サザランド;54056;AST;1973;1998;2004;2012;3;6;0;1;0;5;0;L54056;1973;2110;x
ヴァーリイ;54057;AST;1973;1998;2004;2012;3;4;0;1;0;5;0;L54057;1973;2110;x
ヴェイシー;54058;AST;1973;1998;2004;2012;3;6;128;1;0;5;0;L54058;1973;2110;x
ウィンディヤー;54059;AST;1973;1998;2004;2012;3;5;0;1;0;5;0;L54059;1973;2110;x
ウィニング;54060;AST;1973;1998;2004;2012;3;4;4;1;0;5;0;L54060;1973;2110;x
ウーテン;54061;AST;1973;1998;2004;2012;3;4;32;1;0;5;0;L54061;1973;2110;x
ウィンター;54062;AST;1973;1998;2004;2012;2;6;0;2;0;5;0;L54062;1973;2110;x
バウチャー;54063;AST;1973;1998;2004;2012;3;5;0;1;0;5;1;L54063;1973;2110;x
コリンズ;54064;AST;1973;1998;2004;2012;3;6;12288;2;0;5;1;L54064;1973;2110;x
コルヴィン;54065;AST;1973;1998;2004;2012;1;4;0;3;0;5;1;L54065;1973;2110;x
クレイス;54066;AST;1973;1998;2004;2012;3;6;4096;1;0;5;1;L54066;1973;2110;x
クラッチリー;54067;AST;1973;1998;2004;2012;2;6;1536;2;0;5;1;L54067;1973;2110;x
カスタンス;54068;AST;1973;1998;2004;2012;3;4;0;2;0;5;1;L54068;1973;2110;x
デシャノー;54069;AST;1973;1998;2004;2012;3;5;0;1;0;5;1;L54069;1973;2110;x
ファーンコム;54070;AST;1973;1998;2004;2012;3;5;0;1;0;5;1;L54070;1973;2110;x
ゲッティング;54071;AST;1973;1998;2004;2012;3;6;0;1;0;5;1;L54071;1973;2110;x
ホーデン;54072;AST;1973;1998;2004;2012;3;5;2048;1;0;5;1;L54072;1973;2110;x
ハイド;54073;AST;1973;1998;2004;2012;2;5;2048;1;0;5;1;L54073;1973;2110;x
ロイル;54074;AST;1973;1998;2004;2012;1;6;4096;2;0;5;1;L54074;1973;2110;x
シャワーズ;54075;AST;1973;1998;2004;2012;3;5;0;3;0;5;1;L54075;1973;2110;x
ウォーラー;54076;AST;1973;1998;2004;2012;3;6;8192;1;0;5;1;L54076;1973;2110;x
アーサー;54077;AST;1973;1998;2004;2012;3;5;4096;1;0;5;2;L54077;1973;2110;x
ボストック;54078;AST;1973;1998;2004;2012;1;6;131584;2;0;5;2;L54078;1973;2110;x
バーネット;54079;AST;1973;1998;2004;2012;2;5;0;3;0;5;2;L54079;1973;2110;x
コールドウェル;54080;AST;1973;1998;2004;2012;3;7;4096;1;0;5;2;L54080;1973;2110;x
チャールズワース;54081;AST;1973;1998;2004;2012;2;4;65536;2;0;5;2;L54081;1973;2110;x
コビー;54082;AST;1973;1998;2004;2012;3;4;131072;1;0;5;2;L54082;1973;2110;x
ガリング;54083;AST;1973;1998;2004;2012;2;6;0;3;0;5;2;L54083;1973;2110;x
ゴーブル;54084;AST;1973;1998;2004;2012;1;5;8704;1;0;5;2;L54084;1973;2110;x
ヒューイット;54085;AST;1973;1998;2004;2012;3;5;0;2;0;5;2;L54085;1973;2110;x
ジェフリー;54086;AST;1973;1998;2004;2012;3;4;0;1;0;5;2;L54086;1973;2110;x
ジョーンズ;54087;AST;1973;1998;2004;2012;2;6;32768;2;0;5;2;L54087;1973;2110;x
レルー;54088;AST;1973;1998;2004;2012;3;5;0;1;0;5;2;L54088;1973;2110;x
ルーキス;54089;AST;1973;1998;2004;2012;2;6;0;2;0;5;2;L54089;1973;2110;x
マキノルティ;54090;AST;1973;1998;2004;2012;2;6;0;2;0;5;2;L54090;1973;2110;x
マコーリー;54091;AST;1973;1998;2004;2012;1;6;16384;4;0;5;2;L54091;1973;2110;x
シェーガー;54092;AST;1973;1998;2004;2012;2;6;0;3;0;5;2;L54092;1973;2110;x
ウィリアムズ;54093;AST;1930;1937;1941;1947;1;6;131072;4;0;5;2;L54093;1973;2110;x
