Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
カール・シャファー;2789;AUS;1975;1980;1985;2100;1;6;0;1;0;5;0;L2789;1975;2000;x
ヨハン・フィリップ;2790;AUS;1980;2100;2100;2100;3;6;0;1;0;5;0;M23122;1980;2000;x
アドルフ＝エルヴィン・フェルバー;2791;AUS;1980;2100;2100;2100;3;6;0;1;0;5;0;L2791;1980;2000;x
クリスティアン・ヴェルナー;2792;AUS;1990;2100;2100;2100;3;4;0;0;0;5;0;L2792;1990;2020;x
エドゥアルト・ウール;2793;AUS;1980;2100;2100;2100;3;5;0;1;0;5;0;L2793;1980;2000;x
フランツ・ザウナー;2794;AUS;1970;1980;1983;2100;1;6;0;1;0;5;0;L2794;1970;1990;x
ヨハネス・シュミット;2795;AUS;1970;1975;1980;2100;3;6;64;1;0;5;0;L2795;1970;1990;x
ヨーゼフ・クノッツァー;2796;AUS;1970;2100;2100;2100;3;5;0;1;0;5;0;L2796;1970;1975;x
カール・シュルマイスター;2797;AUS;1970;2100;2100;2100;3;5;0;0;0;5;0;L2797;1970;1978;x
ヨハン・ルイフ;2798;AUS;2003;2100;2100;2100;3;6;0;1;0;5;0;L2798;2003;2020;x
ヨーゼフ・グレストマン;2799;AUS;1970;2100;2100;2100;3;5;0;1;0;5;0;L2799;1970;1974;x
ユリウス・グルント;2800;AUS;1970;2100;2100;2100;3;5;0;1;0;5;0;L2800;1970;1976;x
ゲルト・エプナー;2801;AUS;1997;2100;2100;2100;3;6;16;1;0;5;0;L2801;1997;2006;x
ヘルベルト・ミュラー＝エルブライン;2802;AUS;1972;2100;2100;2100;3;5;0;0;0;5;0;L2802;1972;1976;x
ゲラルト・プロプスト;2803;AUS;1987;2100;2100;2100;3;5;0;1;0;5;0;L2803;1987;1992;x
クルト・ピルカー;2804;AUS;1997;2100;2100;2100;3;5;0;1;0;5;0;L2804;1997;2006;x
ヴァルター・マイヤー;2805;AUS;1999;2100;2100;2100;3;5;0;0;0;5;0;L2805;1999;2010;x
クルト・ラフェトセーダー;2806;AUS;2000;2100;2100;2100;3;6;4;1;0;5;0;L2806;2000;2020;x
アントン・ガッセルハウバー;2807;AUS;1975;2100;2100;2100;3;5;0;1;0;5;0;L2807;1975;1977;x
ゲルフリート・バルタ;2808;AUS;1995;2100;2100;2100;3;6;0;1;0;5;0;L2808;1995;2000;x
カール・ベルクトルト;2809;AUS;2000;2100;2100;2100;3;6;8;1;0;5;0;L2809;2000;2011;x
ハインツ・フフラー;2810;AUS;2010;2100;2100;2100;3;6;0;1;0;5;0;L2810;2010;2020;x
アルノ・マンナー;2811;AUS;1992;2010;2100;2100;2;6;0;1;0;5;0;L2811;1992;2020;x
ハインリヒ・ヴィンケルマイヤー;2812;AUS;1995;2007;2100;2100;3;6;4;2;0;5;0;L2812;1995;2020;x
ハインツ・ツェールナー;2813;AUS;2007;2100;2100;2100;3;6;0;1;0;5;0;L2813;2007;2020;x
アルフレート・ノイマイル;2814;AUS;1966;2100;2100;2100;3;5;0;1;0;5;0;L2814;1966;1975;x
エーリヒ・ゼイアー;2815;AUS;1983;2100;2100;2100;3;5;0;0;0;5;0;L2815;1983;1990;x
リヒャルト・ノイルーアー;2816;AUS;1987;2100;2100;2100;3;6;2;1;0;5;0;L2816;1987;2001;x
アウグスト・ライター;2817;AUS;2000;2100;2100;2100;3;5;0;1;0;5;0;L2817;2000;2020;x
ヴァルター・ヴァイセンベック;2818;AUS;2000;2100;2100;2100;3;5;0;0;0;5;0;L2818;2000;2020;x
アレクサンダー・トレッツミュラー;2819;AUS;2000;2100;2100;2100;3;5;0;0;0;5;0;L2819;2000;2020;x
ヘルベルト・バウアー;2820;AUS;2000;2100;2100;2100;3;6;0;1;0;5;0;L2820;2000;2020;x
ギュンター・シュランツ;2821;AUS;2000;2100;2100;2100;3;5;0;0;0;5;0;L2821;2000;2020;x
カール・レドル;2822;AUS;2000;2100;2100;2100;3;5;0;0;0;5;0;L2822;2000;2020;x
ヨハネス・グリースマン;2823;AUS;2005;2100;2100;2100;3;6;0;1;0;5;0;L2823;2005;2020;x
アレクサンダー・ブシェク;2824;AUS;1970;2100;2100;2100;3;5;0;1;0;5;0;M23006;1970;1980;x
ヨハン・ウルリヒ;2825;AUS;1980;2100;2100;2100;3;5;0;1;0;5;0;M23094;1980;1990;x
アルフレート・シェッツ;2826;AUS;1990;2100;2100;2100;3;5;32;1;0;5;0;M23096;1990;2003;x
フリッツ・ヴェーバー;2827;AUS;2000;2100;2100;2100;3;5;0;1;0;5;0;M23098;2000;2010;x
エルヴィン・ポトクニク;2828;AUS;2010;2100;2100;2100;3;5;0;1;0;5;0;M23100;2010;2020;x
