Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
カメル;9000050;U01;1973;1998;2004;2012;1;3;2;1;0;5;0;M512087;1973;2100;x
ナギブ;9000051;U01;1973;1998;2004;2012;1;4;1;2;0;5;0;M512088;1973;2100;x
ナシュラン;9000052;U01;1973;1998;2004;2012;2;3;0;1;0;5;0;M512080;1973;2100;x
レフェイ・パシャ;9000053;U01;1973;1998;2004;2012;2;3;0;1;0;5;0;L512016;1973;2100;x
サブリ・パシャ;9000054;U01;1973;1998;2004;2012;1;3;262271;1;0;5;0;M512007;1973;2100;x
サレー・パシャ;9000055;U01;1973;1998;2004;2012;2;3;1;1;0;5;0;L512018;1973;2100;x
サリム・パシャ;9000056;U01;1973;1998;2004;2012;2;3;0;1;0;5;0;L512019;1973;2100;x
シリー・パシャ;9000057;U01;1973;1998;2004;2012;1;4;2;1;0;5;0;L512020;1973;2100;x
ソリマン;9000058;U01;1973;1998;2004;2012;2;3;0;1;0;5;0;M512048;1973;2100;x
タブリル・パシャ;9000059;U01;1973;1998;2004;2012;1;4;262399;1;0;5;0;L512022;1973;2100;x
タウフィク;9000060;U01;1973;1998;2004;2012;3;4;262527;0;0;5;0;L512023;1973;2100;x
ヤヒヤ・パシャ;9000061;U01;1973;1998;2004;2012;2;4;262399;1;0;5;0;M512029;1973;2100;x
ジワール・パシャ;9000062;U01;1973;1998;2004;2012;2;2;0;0;0;5;0;M512009;1973;2100;x
アフラタン・パシャ;9000063;U01;1973;1998;2004;2012;2;3;0;1;0;5;1;M512083;1973;2100;x
アジミ・パシャ;9000064;U01;1973;1998;2004;2012;2;3;8192;1;0;5;1;M512096;1973;2100;x
フアド・パシャ;9000065;U01;1973;1998;2004;2012;2;2;0;0;0;5;1;L512009;1973;2100;x
ハミド・パシャ;9000066;U01;1973;1998;2004;2012;2;3;0;0;0;5;1;L512029;1973;2100;x
ジワール・パシャ;9000067;U01;1973;1998;2004;2012;1;3;0;1;0;5;1;M512009;1973;2100;x
アル＝ナセル;9000068;U01;1973;1998;2004;2012;3;3;0;0;0;5;2;L512001;1973;2100;x
アジミ・パシャ;9000069;U01;1973;1998;2004;2012;2;3;131072;1;0;5;2;M512096;1973;2100;x
エル＝ハムザ・マカウィ;9000070;U01;1973;1998;2004;2012;3;3;0;0;0;5;2;L512012;1973;2100;x
ソリマン;9000071;U01;1973;1998;2004;2012;2;3;4096;1;0;5;2;M512048;1973;2100;x
タウフィク;9000072;U01;1973;1998;2004;2012;3;3;0;0;0;5;2;L512023;1973;2100;x
アームストロング;9000073;U01;1973;1998;2004;2012;3;5;262271;1;0;5;0;L450000;1973;2100;x
ベスター;9000074;U01;1973;1998;2004;2012;3;5;262271;1;0;5;0;L450001;1973;2100;x
ベイヤース;9000075;U01;1973;1998;2004;2012;1;6;262527;2;0;5;0;L450002;1973;2100;x
ボライン;9000076;U01;1973;1998;2004;2012;3;4;0;1;0;5;0;L450003;1973;2100;x
ボータ;9000077;U01;1973;1998;2004;2012;2;6;262399;2;0;5;0;L450004;1973;2100;x
A・J・E・ブリンク;9000078;U01;1973;1998;2004;2012;1;7;262463;2;0;5;0;L450005;1973;2100;x
G・E・ブリンク;9000079;U01;1973;1998;2004;2012;2;6;262271;3;0;5;0;L450006;1973;2100;x
ブキャナン;9000080;U01;1973;1998;2004;2012;3;4;0;1;0;5;0;L450007;1973;2100;x
クーパー;9000081;U01;1973;1998;2004;2012;3;5;262271;1;0;5;0;L450008;1973;2100;x
デ・ヴィリアス;9000082;U01;1973;1998;2004;2012;3;5;262271;2;0;5;0;L450009;1973;2100;x
デ・ウィーンバーグ・ド・トイト;9000083;U01;1973;1998;2004;2012;3;7;262399;2;0;5;0;L450010;1973;2100;x
フルステンバーグ;9000084;U01;1973;1998;2004;2012;3;6;262399;2;0;5;0;L450011;1973;2100;x
ギルバート;9000085;U01;1973;1998;2004;2012;3;5;383;1;0;5;0;L450012;1973;2100;x
ハーツホーン;9000086;U01;1973;1998;2004;2012;3;4;0;1;0;4;0;L450013;1973;2100;x
ヘイトン;9000087;U01;1973;1998;2004;2012;3;5;262271;1;0;5;0;L450014;1973;2100;x
ホアー;9000088;U01;1973;1998;2004;2012;2;5;262399;1;0;5;0;L450015;1973;2100;x
ジョンストン＝コリアー;9000089;U01;1973;1998;2004;2012;2;6;262399;1;0;5;0;L450016;1973;2100;x
クロッパー;9000090;U01;1973;1998;2004;2012;2;5;262271;3;0;5;0;L450017;1973;2100;x
クリーグラー;9000091;U01;1973;1998;2004;2012;3;5;262271;1;0;5;0;L450018;1973;2100;x
ミッチェル＝ベーカー;9000092;U01;1973;1998;2004;2012;2;4;262399;1;0;5;0;L450019;1973;2100;x
ニュートン＝キング;9000093;U01;1973;1998;2004;2012;3;6;262399;1;0;5;0;L450020;1973;2100;x
パルマー;9000094;U01;1973;1998;2004;2012;3;6;262271;2;0;5;0;L450021;1973;2100;x
ピエナー;9000095;U01;1973;1998;2004;2012;3;5;262271;1;0;5;0;L450022;1973;2100;x
プール;9000096;U01;1973;1998;2004;2012;2;7;262399;2;0;5;0;L450023;1973;2100;x
レイ;9000097;U01;1973;1998;2004;2012;3;6;262271;2;0;5;0;L450024;1973;2100;x
セネスカル;9000098;U01;1973;1998;2004;2012;3;5;262399;1;0;5;0;L450025;1973;2100;x
スマッツ;9000099;U01;1973;1998;2004;2012;0;7;262527;3;0;5;0;L450026;1973;2100;x
セロン;9000100;U01;1973;1998;2004;2012;1;7;262399;2;0;5;0;L450027;1973;2100;x
トンプソン;9000101;U01;1973;1998;2004;2012;3;4;0;1;0;5;0;L450028;1973;2100;x
ヴァン・ブランケンルーデ;9000102;U01;1973;1998;2004;2012;3;6;262527;2;0;5;0;L450029;1973;2100;x
ヴァン・ダー・スプイ;9000103;U01;1973;1998;2004;2012;3;5;262271;2;0;5;0;L450030;1973;2100;x
ウェイクフィールド;9000104;U01;1973;1998;2004;2012;2;5;262655;1;0;5;0;L450031;1973;2100;x
ブリート;9000105;U01;1973;1998;2004;2012;3;5;80896;1;0;5;1;L450032;1973;2100;x
デイヴィス;9000106;U01;1973;1998;2004;2012;2;6;80896;2;0;5;1;L450033;1973;2100;x
デ・ラ・トゥーリエ;9000107;U01;1973;1998;2004;2012;3;5;80896;2;0;5;1;L450034;1973;2100;x
グローネンワルド;9000108;U01;1973;1998;2004;2012;3;5;80896;2;0;5;1;L450035;1973;2100;x
オリヴァー＝ノール;9000109;U01;1973;1998;2004;2012;1;6;80896;2;0;5;1;L450036;1973;2100;x
ヴァン・オステルケンプ;9000110;U01;1973;1998;2004;2012;3;5;80896;1;0;5;1;L450037;1973;2100;x
ヴァン・デン・ハイゼンクロッパー;9000111;U01;1973;1998;2004;2012;3;5;80896;2;0;5;1;L450038;1973;2100;x
ヴァン・ズイゲンブロッグ;9000112;U01;1973;1998;2004;2012;3;6;80896;2;0;5;1;L450039;1973;2100;x
フロスト;9000113;U01;1973;1998;2004;2012;3;6;32768;1;0;5;2;L450040;1973;2100;x
ラルセン;9000114;U01;1973;1998;2004;2012;3;4;0;1;0;5;2;L450041;1973;2100;x
ル・ルー;9000115;U01;1973;1998;2004;2012;3;5;16384;1;0;5;2;L450042;1973;2100;x
マラン;9000116;U01;1973;1998;2004;2012;3;6;4096;2;0;5;2;L450043;1973;2100;x
レイノルズ;9000117;U01;1973;1998;2004;2012;3;5;0;3;0;5;2;L450044;1973;2100;x
セント・ジョン・パトル;9000118;U01;1973;1998;2004;2012;3;6;4096;1;0;5;2;L450045;1973;2100;x
ヴァン・ダー・スプイ;9000119;U01;1973;1998;2004;2012;3;5;0;2;0;5;2;L450046;1973;2100;x
ヴァン・オステルケンプ;9000120;U01;1973;1998;2004;2012;3;5;131072;1;0;5;2;L450047;1973;2100;x
ヴェンター;9000121;U01;1973;1998;2004;2012;2;6;0;2;0;5;2;L450048;1973;2100;x
ヴァン・リネヴェルド;9000122;U01;1973;1998;2004;2012;1;6;0;3;0;5;2;L450049;1973;2100;x
アデクンレ;9000123;U01;1973;1998;2004;2012;3;4;256;0;0;5;0;L552000;1973;2100;x
アイズルウッド;9000124;U01;1973;1998;2004;2012;3;4;128;0;0;5;0;L1004;1973;2100;x
アユイイ＝イロンシ;9000125;U01;1973;1998;2004;2012;2;2;2;1;0;5;0;M552021;1973;2100;x
バンジョ;9000126;U01;1973;1998;2004;2012;3;3;1;0;0;5;0;L552003;1973;2100;x
バンクス＝マクドナルド;9000127;U01;1973;1998;2004;2012;2;3;262271;1;0;5;0;L1021;1973;2100;x
ブラッドショー;9000128;U01;1973;1998;2004;2012;3;4;0;0;0;5;0;L1046;1973;2100;x
デ・リイル;9000129;U01;1973;1998;2004;2012;1;4;262271;1;0;5;0;L1097;1973;2100;x
ディッキンソン;9000130;U01;1973;1998;2004;2012;2;4;262399;1;0;5;0;L1104;1973;2100;x
エフィオン;9000131;U01;1973;1998;2004;2012;3;3;128;0;0;5;0;L552008;1973;2100;x
ゴウォン;9000132;U01;1973;1998;2004;2012;3;4;4;1;0;5;0;M552023;1973;2100;x
ハルナ;9000133;U01;1973;1998;2004;2012;3;2;256;0;0;5;0;L552010;1973;2100;x
ヒルトン＝グリーン;9000134;U01;1973;1998;2004;2012;3;4;4;1;0;5;0;L1164;1973;2100;x
イファグナ;9000135;U01;1973;1998;2004;2012;3;2;0;0;0;5;0;L552012;1973;2100;x
ンゼオグ;9000136;U01;1973;1998;2004;2012;3;2;0;0;0;5;0;L552013;1973;2100;x
オジュク;9000137;U01;1973;1998;2004;2012;3;3;1;0;0;5;0;L552014;1973;2100;x
オカディグボ;9000138;U01;1973;1998;2004;2012;3;2;0;0;0;5;0;L552015;1973;2100;x
シュタイナー;9000139;U01;1973;1998;2004;2012;3;4;256;0;0;5;0;L552016;1973;2100;x
アルラ;9000140;U01;1973;1998;2004;2012;3;2;8192;0;0;5;1;M552027;1973;2100;x
バーネット;9000141;U01;1973;1998;2004;2012;2;4;0;1;0;5;1;L1329;1973;2100;x
ノール;9000142;U01;1973;1998;2004;2012;3;3;1024;0;0;5;1;L552019;1973;2100;x
マナーズ;9000143;U01;1973;1998;2004;2012;1;5;80896;2;0;5;1;L1369;1973;2100;x
ビリャヌエバ;9000144;U01;1973;1998;2004;2012;3;3;2048;0;0;5;1;M552028;1973;2100;x
ブリル;9000145;U01;1973;1998;2004;2012;3;5;16384;1;0;5;2;L1419;1973;2100;x
エピノング;9000146;U01;1973;1998;2004;2012;3;2;0;0;0;5;2;L552023;1973;2100;x
フェアウェザー;9000147;U01;1973;1998;2004;2012;3;4;0;0;0;5;2;L1439;1973;2100;x
イリシュノ;9000148;U01;1973;1998;2004;2012;3;2;4096;0;0;5;2;M552029;1973;2100;x
ピント・デ・ソーサ;9000149;U01;1973;1998;2004;2012;3;4;65536;0;0;5;2;L552026;1973;2100;x
リーガン;9000150;U01;1973;1998;2004;2012;2;4;131072;1;0;5;2;L1472;1973;2100;x
アムハルシェ;9000151;U01;1973;1998;2004;2012;3;2;1;0;0;5;0;L531000;1973;2100;x
アミヨ・ダンヴィル;9000152;U01;1973;1998;2004;2012;3;4;256;0;0;5;0;L531001;1973;2100;x
ブグリン;9000153;U01;1973;1998;2004;2012;3;2;1;0;0;5;0;L531002;1973;2100;x
ブリメス;9000154;U01;1973;1998;2004;2012;3;2;0;0;0;5;0;L531003;1973;2100;x
コードロン・ド・クルセル;9000155;U01;1973;1998;2004;2012;3;5;262399;0;0;5;0;L531004;1973;2100;x
ド・オートクロク;9000156;U01;1973;1998;2004;2012;3;4;4;0;0;5;0;L531005;1973;2100;x
ド・ラ・ボラルディエール;9000157;U01;1973;1998;2004;2012;2;4;4;1;0;5;0;M531029;1973;2100;x
ドゥヴィンニー;9000158;U01;1973;1998;2004;2012;2;3;2;1;0;5;0;L531007;1973;2100;x
ドリミ;9000159;U01;1973;1998;2004;2012;3;2;16;0;0;5;0;M531028;1973;2100;x
ドドリエ;9000160;U01;1973;1998;2004;2012;3;4;1;0;0;5;0;L531009;1973;2100;x
ガルバウイ;9000161;U01;1973;1998;2004;2012;3;2;0;0;0;5;0;M531030;1973;2100;x
ギヨーム;9000162;U01;1973;1998;2004;2012;2;3;5;1;0;5;0;M531008;1973;2100;x
ハジラ;9000163;U01;1973;1998;2004;2012;3;2;17;0;0;5;0;M531031;1973;2100;x
ジャンペラン;9000164;U01;1973;1998;2004;2012;2;3;1;1;0;5;0;M531033;1973;2100;x
ラ・ギラン;9000165;U01;1973;1998;2004;2012;3;3;32;0;0;5;0;M531007;1973;2100;x
ル・ゴーゲン;9000166;U01;1973;1998;2004;2012;3;5;262399;2;0;5;0;L531015;1973;2100;x
リタス;9000167;U01;1973;1998;2004;2012;3;3;64;0;0;5;0;L531016;1973;2100;x
マドブー;9000168;U01;1973;1998;2004;2012;3;2;2;0;0;5;0;L531017;1973;2100;x
ナリマン;9000169;U01;1973;1998;2004;2012;3;2;1;0;0;5;0;L531018;1973;2100;x
ヌミチ;9000170;U01;1973;1998;2004;2012;2;3;2;1;0;5;0;M531034;1973;2100;x
ウフキル;9000171;U01;1973;1998;2004;2012;3;2;0;0;0;5;0;M531024;1973;2100;x
ピラフォール;9000172;U01;1973;1998;2004;2012;3;3;1;0;0;5;0;L531021;1973;2100;x
ラミ;9000173;U01;1973;1998;2004;2012;3;2;128;0;0;5;0;L531022;1973;2100;x
レミ;9000174;U01;1973;1998;2004;2012;3;3;128;1;0;5;0;L531023;1973;2100;x
テヴェネ;9000175;U01;1973;1998;2004;2012;2;4;4;1;0;5;0;L531024;1973;2100;x
アブデルムネム;9000176;U01;1973;1998;2004;2012;3;2;0;0;0;5;1;M531037;1973;2100;x
カバニエ;9000177;U01;1973;1998;2004;2012;2;5;15360;2;0;5;1;M531009;1973;2100;x
フェリエル;9000178;U01;1973;1998;2004;2012;3;2;2048;1;0;5;1;L531027;1973;2100;x
ピラフォール;9000179;U01;1973;1998;2004;2012;3;3;0;0;0;5;1;L531021;1973;2100;x
シャレイル;9000180;U01;1973;1998;2004;2012;3;3;0;0;0;5;2;L531029;1973;2100;x
コルニグリオン＝モリニエ;9000181;U01;1973;1998;2004;2012;2;3;16384;1;0;5;2;M531010;1973;2100;x
エネベール;9000182;U01;1973;1998;2004;2012;3;3;65536;0;0;5;2;L531031;1973;2100;x
ジュマナ;9000183;U01;1973;1998;2004;2012;3;2;0;0;0;5;2;M531041;1973;2100;x
マルテル;9000184;U01;1973;1998;2004;2012;3;3;4096;0;0;5;2;M531040;1973;2100;x
アミエル;9000185;U01;1973;1998;2004;2012;1;4;128;2;0;5;0;M538007;1973;2100;x
カイラ;9000186;U01;1973;1998;2004;2012;1;4;262655;1;0;5;0;M538001;1973;2100;x
クロック;9000187;U01;1973;1998;2004;2012;3;3;1;0;0;5;0;L538002;1973;2100;x
デメゾン;9000188;U01;1973;1998;2004;2012;3;4;288;0;0;5;0;L538003;1973;2100;x
ファンジャヴァ;9000189;U01;1973;1998;2004;2012;3;2;128;1;0;5;0;M538033;1973;2100;x
ラマルク;9000190;U01;1973;1998;2004;2012;3;4;16;0;0;5;0;L538005;1973;2100;x
ルケーヌ;9000191;U01;1973;1998;2004;2012;3;3;4;0;0;5;0;L538006;1973;2100;x
ケルヴィル;9000192;U01;1973;1998;2004;2012;2;3;256;1;0;5;0;M538034;1973;2100;x
ラコトンドランドリア;9000193;U01;1973;1998;2004;2012;3;2;64;0;0;5;0;M538031;1973;2100;x
ヴィベール;9000194;U01;1973;1998;2004;2012;3;3;256;0;0;5;0;M538023;1973;2100;x
ド・バルベジエール;9000195;U01;1973;1998;2004;2012;2;3;0;1;0;5;1;M538009;1973;2100;x
ドゥモゼー;9000196;U01;1973;1998;2004;2012;3;2;4096;0;0;5;1;L538011;1973;2100;x
ケルヴィル;9000197;U01;1973;1998;2004;2012;2;3;2048;1;0;5;1;M538034;1973;2100;x
ヴィベール;9000198;U01;1973;1998;2004;2012;3;3;1024;0;0;5;1;M538023;1973;2100;x
アンドローエ;9000199;U01;1973;1998;2004;2012;2;4;0;1;0;5;2;M538036;1973;2100;x
ドゥモゼー;9000200;U01;1973;1998;2004;2012;3;4;4096;1;0;5;2;L538011;1973;2100;x
ガティスー;9000201;U01;1973;1998;2004;2012;3;3;16384;0;0;5;2;L538016;1973;2100;x
ゲジ;9000202;U01;1973;1998;2004;2012;3;3;131072;0;0;5;2;M538010;1973;2100;x
ダヴィッド;9000203;U01;1973;1998;2004;2012;2;3;4;1;0;5;0;L574000;1973;2100;x
ドフレトゥール;9000204;U01;1973;1998;2004;2012;1;5;262399;2;0;5;0;M574028;1973;2100;x
ド・フラマンジュ;9000205;U01;1973;1998;2004;2012;1;6;262271;1;0;5;0;M574006;1973;2100;x
デリュッケ;9000206;U01;1973;1998;2004;2012;2;4;2;0;0;5;0;M574005;1973;2100;x
ゲリマ;9000207;U01;1973;1998;2004;2012;3;3;256;0;0;5;0;L574004;1973;2100;x
カサヴブ;9000208;U01;1973;1998;2004;2012;1;4;32;2;0;5;0;M574027;1973;2100;x
ラピエール;9000209;U01;1973;1998;2004;2012;3;5;262399;1;0;5;0;M574024;1973;2100;x
ルマグネン;9000210;U01;1973;1998;2004;2012;2;4;262399;1;0;5;0;M574029;1973;2100;x
マネラ;9000211;U01;1973;1998;2004;2012;3;4;64;0;0;5;0;L574008;1973;2100;x
ムボマ;9000212;U01;1973;1998;2004;2012;2;3;5;1;0;5;0;L574009;1973;2100;x
ミコンベ;9000213;U01;1973;1998;2004;2012;3;4;256;0;0;5;0;M574022;1973;2100;x
モブツ;9000214;U01;1973;1998;2004;2012;1;4;1;2;0;5;0;M574030;1973;2100;x
ムタラ3世;9000215;U01;1973;1998;2004;2012;0;2;1;0;0;5;0;M574001;1973;2100;x
ロノンドー;9000216;U01;1973;1998;2004;2012;3;3;2;0;0;5;0;M574026;1973;2100;x
テシエ;9000217;U01;1973;1998;2004;2012;3;3;1;0;0;5;0;L574014;1973;2100;x
ファン・ライデン;9000218;U01;1973;1998;2004;2012;1;5;262271;1;0;5;0;M574008;1973;2100;x
ベルゲン;9000219;U01;1973;1998;2004;2012;3;3;1024;0;0;5;1;M574031;1973;2100;x
ムボニュムトワ;9000220;U01;1973;1998;2004;2012;3;2;0;0;0;5;1;M574032;1973;2100;x
ニルセン;9000221;U01;1973;1998;2004;2012;3;3;0;0;0;5;1;L574018;1973;2100;x
ラファジュ;9000222;U01;1973;1998;2004;2012;2;4;4096;1;0;5;1;M574033;1973;2100;x
ファン・ライデン;9000223;U01;1973;1998;2004;2012;1;3;0;1;0;5;1;M574008;1973;2100;x
ベルゲン;9000224;U01;1973;1998;2004;2012;3;4;131072;0;0;5;2;M574031;1973;2100;x
ゲリマ;9000225;U01;1973;1998;2004;2012;3;3;0;0;0;5;2;L574004;1973;2100;x
マホンゴ;9000226;U01;1973;1998;2004;2012;3;2;0;0;0;5;2;L574023;1973;2100;x
マネラ;9000227;U01;1973;1998;2004;2012;3;3;0;0;0;5;2;L574008;1973;2100;x
ムワンブツァ4世;9000228;U01;1973;1998;2004;2012;2;2;0;1;0;5;2;M574011;1973;2100;x
パスカル;9000229;U01;1973;1998;2004;2012;2;4;16384;1;0;5;2;M574010;1973;2100;x
ツェレナー;9000230;U01;1973;1998;2004;2012;3;5;262271;0;0;4;0;Czlenner_Imre_hun;1973;2100;x
ダマシー;9000231;U01;1973;1998;2004;2012;3;4;2;0;0;5;0;Damasy_Farkas_hun;1973;2100;x
ディーク;9000232;U01;1973;1998;2004;2012;3;6;262399;1;0;2;0;Deak_Ferenc_hun;1973;2100;x
デブレーディ;9000233;U01;1973;1998;2004;2012;3;6;4096;1;0;4;2;Debrodi_Gyorgy_hun;1973;2100;x
デクレヴァ;9000234;U01;1973;1998;2004;2012;2;6;262271;2;0;5;0;Decleva_Zoltan_hun;1973;2100;x
デンク;9000235;U01;1973;1998;2004;2012;2;6;262271;1;0;5;0;Denk_Gusztav_hun;1973;2100;x
ディポルド;9000236;U01;1973;1998;2004;2012;3;4;2;0;0;5;0;MajorGeneralHungary;1973;2100;x
G・デセオ;9000237;U01;1973;1998;2004;2012;3;6;262271;1;0;5;0;MajorGeneralHungary;1973;2100;x
L・デセオ;9000238;U01;1973;1998;2004;2012;3;5;262271;0;0;5;0;Deseo_Laszlo_hun;1973;2100;x
デセオ＝ロドル;9000239;U01;1973;1998;2004;2012;3;6;262271;1;0;5;0;Deseo-Rodl_Rezso_hun;1973;2100;x
ドマニシュキ;9000240;U01;1973;1998;2004;2012;2;6;262271;2;0;3;0;Domaniczky_odon_hun;1973;2100;x
ドモトル;9000241;U01;1973;1998;2004;2012;2;6;262271;2;0;4;0;Domotor_Janos_hun;1973;2100;x
エールリッヒ;9000242;U01;1973;1998;2004;2012;3;5;262271;1;0;5;0;Ehrlich_Geza_hun;1973;2100;x
エトヴェシュ;9000243;U01;1973;1998;2004;2012;3;4;0;0;0;5;0;MajorGeneralHungary;1973;2100;x
エプリョシー;9000244;U01;1973;1998;2004;2012;3;5;0;0;0;5;2;MajorGeneralHungary;1973;2100;x
ファブリ;9000245;U01;1973;1998;2004;2012;2;6;262271;1;0;4;0;Fabry_Daniel_hun;1973;2100;x
フロカ　;9000246;U01;1973;1998;2004;2012;3;4;0;0;0;5;0;MajorGeneralHungary;1973;2100;x
ファルタ;9000247;U01;1973;1998;2004;2012;2;4;0;0;0;5;0;Falta_Laszlo_hun;1973;2100;x
ファラゴ;9000248;U01;1973;1998;2004;2012;2;5;262271;1;0;5;0;Faragho_Gabor_hun;1973;2100;x
F・ファルカシュ;9000249;U01;1973;1998;2004;2012;3;4;0;0;0;5;0;MajorGeneralHungary;1973;2100;x
FK・ファルカシュ;9000250;U01;1973;1998;2004;2012;2;7;262271;4;0;5;0;Farkas_Ferenc_K_hun;1973;2100;x
M・ファルカシュ;9000251;U01;1973;1998;2004;2012;1;3;0;0;0;5;0;Farkas_Mihaly_hun;1973;2100;x
ファイ;9000252;U01;1973;1998;2004;2012;3;5;262271;1;0;5;0;MajorGeneralHungary;1973;2100;x
フェヘール;9000253;U01;1973;1998;2004;2012;3;7;262527;0;0;5;0;Feher_Geza_hun;1973;2100;x
