Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
ディアス・リエバノ;9008027;U09;1973;1998;2004;2012;3;4;0;0;0;5;0;L360007;1973;2100;x
モリナ;9008028;U09;1973;1998;2004;2012;3;3;2;0;0;4;0;L360011;1973;2100;x
ペナ・トレホ;9008029;U09;1973;1998;2004;2012;3;3;32;0;0;3;0;L360013;1973;2100;x
ブランコ・アラノ;9008030;U09;1973;1998;2004;2012;3;3;0;0;0;4;1;L360017;1973;2100;x
フエンテス・ヒアノス;9008031;U09;1973;1998;2004;2012;3;3;0;0;0;4;1;L360019;1973;2100;x
アブレゴ・アブレゴ;9008032;U09;1973;1998;2004;2012;3;3;0;0;0;4;2;L360022;1973;2100;x
アンドラデ・カブレラ;9008033;U09;1973;1998;2004;2012;3;3;4096;0;0;2;2;L360023;1973;2100;x
クルベロ・エルナンデス;9008034;U09;1973;1998;2004;2012;3;2;0;0;0;5;2;L360024;1973;2100;x
オソリオ;9008035;U09;1973;1998;2004;2012;2;3;0;1;0;5;0;M77065;1973;2100;x
コスタ;9008036;U09;1973;1998;2004;2012;3;1;4096;0;0;5;2;M77068;1973;2100;x
デ・ヘスス・コルドヴァ;9008037;U09;1973;1998;2004;2012;1;4;1;2;0;5;0;M77069;1973;2100;x
ガリンド・ポール;9008038;U09;1973;1998;2004;2012;2;2;0;1;0;5;1;M77070;1973;2100;x
レムス・ロペス;9008039;U09;1973;1998;2004;2012;2;2;128;1;0;5;0;M77076;1973;2100;x
デ・ラ・エスプエリャ;9008040;U09;1973;1998;2004;2012;3;3;0;0;0;3;0;L350000;1973;2100;x
ロレンソ・ブレネス;9008041;U09;1973;1998;2004;2012;3;3;0;0;0;3;0;L350002;1973;2100;x
マーシャル・ヒメネス;9008042;U09;1973;1998;2004;2012;3;3;256;0;0;5;0;L350003;1973;2100;x
ナルバエス・ゲル;9008043;U09;1973;1998;2004;2012;3;3;16;0;0;3;0;L350005;1973;2100;x
オルトゥノ・サブラド;9008044;U09;1973;1998;2004;2012;3;3;0;0;0;3;0;L350007;1973;2100;x
ラミレス・アルカンタラ;9008045;U09;1973;1998;2004;2012;3;3;1;0;0;3;0;L350008;1973;2100;x
ロセンド・アルゲリョ;9008046;U09;1973;1998;2004;2012;3;3;1;0;0;2;0;L350010;1973;2100;x
S・ロス・カルドノ;9008047;U09;1973;1998;2004;2012;3;3;0;0;0;3;0;L350012;1973;2100;x
シナハ・カルファ;9008048;U09;1973;1998;2004;2012;2;3;0;1;0;3;0;L350014;1973;2100;x
サモラ・E;9008049;U09;1973;1998;2004;2012;3;3;0;0;0;5;0;L350018;1973;2100;x
アブレウ・カストロ;9008050;U09;1973;1998;2004;2012;3;3;0;0;0;3;1;L350019;1973;2100;x
シエドレル・メンドーサ;9008051;U09;1973;1998;2004;2012;3;3;0;0;0;4;1;L350021;1973;2100;x
パディリャ・セリャン;9008052;U09;1973;1998;2004;2012;3;3;0;0;0;3;2;L350024;1973;2100;x
ウリベ・アルポベダ;9008053;U09;1973;1998;2004;2012;3;3;0;0;0;3;2;L350025;1973;2100;x
アベル・メンデス;9008054;U09;1973;1998;2004;2012;3;3;0;0;0;4;0;L370000;1973;2100;x
アルセロ・プルド;9008055;U09;1973;1998;2004;2012;3;4;0;1;0;4;0;L370001;1973;2100;x
カセレス・ピンソン;9008056;U09;1973;1998;2004;2012;3;4;128;0;0;5;0;L370004;1973;2100;x
ディアス・ガルシア;9008057;U09;1973;1998;2004;2012;3;3;2;0;0;3;0;L370006;1973;2100;x
オルティス・ピネル;9008058;U09;1973;1998;2004;2012;3;4;256;0;0;4;0;L370009;1973;2100;x
ペレス・マタモロス;9008059;U09;1973;1998;2004;2012;3;3;1;0;0;3;0;L370010;1973;2100;x
ロドリゲス・アルバラド;9008060;U09;1973;1998;2004;2012;3;3;128;0;0;3;0;L370011;1973;2100;x
マルケス・ヌネス;9008061;U09;1973;1998;2004;2012;3;3;0;0;0;3;1;L370018;1973;2100;x
アベル・メンデス;9008062;U09;1973;1998;2004;2012;3;3;0;0;0;4;2;L370020;1973;2100;x
アンヘル・セビリャ;9008063;U09;1973;1998;2004;2012;3;3;0;0;0;5;2;L370021;1973;2100;x
ペレス・マタモロス;9008064;U09;1973;1998;2004;2012;3;3;0;0;0;3;2;L370024;1973;2100;x
アルディト・バルレッタ;9008065;U09;1973;1998;2004;2012;3;3;0;0;0;5;0;L420000;1973;2100;x
アビラ;9008066;U09;1973;1998;2004;2012;3;4;16;0;0;4;0;L420001;1973;2100;x
クラウル・デル・リオ;9008067;U09;1973;1998;2004;2012;3;3;256;0;0;5;0;L420002;1973;2100;x
トリホス;9008068;U09;1973;1998;2004;2012;3;4;256;1;0;5;0;L420008;1973;2100;x
マルシアガ;9008069;U09;1973;1998;2004;2012;3;4;0;1;0;3;0;L420009;1973;2100;x
アリアス・エルナンデス;9008070;U09;1973;1998;2004;2012;2;3;0;1;0;4;1;L420013;1973;2100;x
リカルディ・サルバレス;9008071;U09;1973;1998;2004;2012;3;3;0;0;0;4;1;L420017;1973;2100;x
パラダ;9008072;U09;1973;1998;2004;2012;3;3;4096;0;0;3;2;L420020;1973;2100;x
サン・シリオ;9008073;U09;1973;1998;2004;2012;3;3;0;0;0;5;2;L420022;1973;2100;x
デ・オバリオ;9008074;U09;1973;1998;2004;2012;2;3;0;1;0;5;0;M95093;1973;2100;x
アセベド・アレマン;9008075;U09;1973;1998;2004;2012;3;3;4;0;0;4;0;L128000;1973;2100;x
バルキン;9008076;U09;1973;1998;2004;2012;3;3;0;0;0;3;0;L128001;1973;2100;x
バティスタ・イ・サルディバル;9008077;U09;1973;1998;2004;2012;1;5;262271;2;0;2;0;L128002;1973;2100;x
ブラス・エルナンデス;9008078;U09;1973;1998;2004;2012;2;4;16;1;0;2;0;L128003;1973;2100;x
カンシオ・ベリョ;9008079;U09;1973;1998;2004;2012;2;3;64;0;0;4;0;L128004;1973;2100;x
カスタネダ・カストロ;9008080;U09;1973;1998;2004;2012;3;3;4;0;0;3;0;L128005;1973;2100;x
コスタ・ゴメス;9008081;U09;1973;1998;2004;2012;3;3;1;0;0;3;0;L128006;1973;2100;x
デル・カスティリョ;9008082;U09;1973;1998;2004;2012;2;3;0;1;0;3;0;L128007;1973;2100;x
ゴンサレス・クルス;9008083;U09;1973;1998;2004;2012;3;3;128;0;0;4;0;L128008;1973;2100;x
マスフェレル;9008084;U09;1973;1998;2004;2012;3;4;4;1;0;4;0;L128009;1973;2100;x
ペレス・ダメダ;9008085;U09;1973;1998;2004;2012;2;3;1;1;0;3;0;L128010;1973;2100;x
ペレス・イ・ペレス;9008086;U09;1973;1998;2004;2012;3;3;1;0;0;2;0;L128011;1973;2100;x
ライムンド・フェレル;9008087;U09;1973;1998;2004;2012;3;3;0;0;0;3;0;L128012;1973;2100;x
ロッダ・イ・レンキタ;9008088;U09;1973;1998;2004;2012;3;3;0;0;0;4;0;L128013;1973;2100;x
サンギリ;9008089;U09;1973;1998;2004;2012;2;5;262399;0;0;3;0;L128014;1973;2100;x
タベルニリャス;9008090;U09;1973;1998;2004;2012;3;3;128;0;0;4;0;L128015;1973;2100;x
バルデス・カストロ;9008091;U09;1973;1998;2004;2012;3;3;0;0;0;3;0;L128016;1973;2100;x
バルデス・イラリオ;9008092;U09;1973;1998;2004;2012;2;3;1;1;0;3;0;L128017;1973;2100;x
フエンテス・アラベルダ;9008093;U09;1973;1998;2004;2012;1;4;8704;1;0;4;1;L128018;1973;2100;x
ゴンサレス;9008094;U09;1973;1998;2004;2012;2;3;0;1;0;3;1;L128019;1973;2100;x
ロペス・ミゴヤ;9008095;U09;1973;1998;2004;2012;3;3;0;0;0;4;1;L128020;1973;2100;x
ビデラ・カロセ;9008096;U09;1973;1998;2004;2012;3;4;1024;1;0;5;1;L128021;1973;2100;x
メネンデス;9008097;U09;1973;1998;2004;2012;2;3;0;1;0;4;2;L128022;1973;2100;x
プレンデス・キンタナ;9008098;U09;1973;1998;2004;2012;3;4;0;0;0;2;2;L128023;1973;2100;x
ロラス・カレラス;9008099;U09;1973;1998;2004;2012;3;3;131072;0;0;3;2;L128024;1973;2100;x
タブレダ・シルバ;9008100;U09;1973;1998;2004;2012;3;4;0;1;0;4;2;L128025;1973;2100;x
ペレス・ショーモン;9008101;U09;1973;1998;2004;2012;3;4;0;0;0;5;0;M33126;1973;2100;x
バレラス・ルイス;9008102;U09;1973;1998;2004;2012;3;3;0;0;0;5;0;L190000;1973;2100;x
カリクステ;9008103;U09;1973;1998;2004;2012;3;3;16;0;0;3;0;L190001;1973;2100;x
ダ・コスタ＝ルイス;9008104;U09;1973;1998;2004;2012;2;4;1;1;0;4;0;L190002;1973;2100;x
デ・ロス・サントス・オルティス;9008105;U09;1973;1998;2004;2012;3;3;128;0;0;3;0;L190003;1973;2100;x
エリエセル・カーマノ;9008106;U09;1973;1998;2004;2012;2;4;2;1;0;4;0;L190004;1973;2100;x
フリアス・ゴメス;9008107;U09;1973;1998;2004;2012;3;3;0;0;0;4;0;L190005;1973;2100;x
レイバ・ポウ;9008108;U09;1973;1998;2004;2012;3;3;256;0;0;2;0;L190006;1973;2100;x
ペナ・バトル;9008109;U09;1973;1998;2004;2012;2;3;0;1;0;5;0;L190007;1973;2100;x
ロドリゲス・ガルシア;9008110;U09;1973;1998;2004;2012;3;3;0;0;0;2;0;L190008;1973;2100;x
ロマン・フェルナンデス;9008111;U09;1973;1998;2004;2012;2;4;0;2;0;5;0;L190009;1973;2100;x
H・トルヒリョ・モリナス;9008112;U09;1973;1998;2004;2012;2;3;0;1;0;3;0;L190010;1973;2100;x
R・トルヒリョ・モリナス;9008113;U09;1973;1998;2004;2012;0;2;0;1;0;3;0;L190011;1973;2100;x
ビナス・ロマン;9008114;U09;1973;1998;2004;2012;3;4;4;1;0;3;0;L190012;1973;2100;x
マルティネス;9008115;U09;1973;1998;2004;2012;3;3;0;0;0;3;1;L190013;1973;2100;x
ハベエル・リベラ;9008116;U09;1973;1998;2004;2012;2;3;0;1;0;4;1;L190014;1973;2100;x
ロハス;9008117;U09;1973;1998;2004;2012;3;3;0;0;0;4;1;L190015;1973;2100;x
トルヒリョ・モリナス;9008118;U09;1973;1998;2004;2012;1;2;0;0;0;5;1;L190016;1973;2100;x
ユナ・ロブレス;9008119;U09;1973;1998;2004;2012;3;3;0;0;0;4;1;L190017;1973;2100;x
ウメアウ・イダルゴ;9008120;U09;1973;1998;2004;2012;3;3;0;0;0;4;2;L190018;1973;2100;x
インベルト・マグレゴル;9008121;U09;1973;1998;2004;2012;3;3;0;0;0;3;2;L190019;1973;2100;x
フェリス・ミランダ;9008122;U09;1973;1998;2004;2012;3;4;131072;1;0;4;2;L190020;1973;2100;x
オルテガ・フリエル;9008123;U09;1973;1998;2004;2012;3;2;0;0;0;5;2;L190021;1973;2100;x
バリェホ・ソーサ;9008124;U09;1973;1998;2004;2012;2;3;65536;1;0;4;2;L190022;1973;2100;x
