Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
ラファティ;52033;CAN;1973;1998;2004;2012;2;6;520;1;0;5;0;L52033;1973;2110;x
ローソン;52034;CAN;1973;1998;2004;2012;3;4;0;1;0;5;0;L52034;1973;2110;x
ルクラーク;52035;CAN;1973;1998;2004;2012;3;6;2;2;0;5;0;L52035;1973;2110;x
リージャー;52036;CAN;1973;1998;2004;2012;3;4;2;1;0;5;0;L52036;1973;2110;x
マッケイ;52037;CAN;1973;1998;2004;2012;3;4;0;1;0;5;0;L52037;1973;2110;x
マクリーン;52038;CAN;1973;1998;2004;2012;3;4;32;1;0;5;0;L52038;1973;2110;x
マシューズ;52039;CAN;1973;1998;2004;2012;3;4;0;1;0;5;0;L52039;1973;2110;x
マキャヴィティー;52040;CAN;1973;1998;2004;2012;2;5;128;2;0;5;0;L52040;1973;2110;x
マクゴーアン;52041;CAN;1973;1998;2004;2012;3;5;0;1;0;5;0;L52041;1973;2110;x
マケルヴェイ;52042;CAN;1973;1998;2004;2012;2;4;2;2;0;5;0;L52042;1973;2110;x
マッケンジー;52043;CAN;1973;1998;2004;2012;2;5;32;2;0;5;0;L52043;1973;2110;x
マクノートン;52044;CAN;1973;1998;2004;2012;1;7;32;2;0;5;0;L52044;1973;2110;x
メルヴィル;52045;CAN;1973;1998;2004;2012;3;5;32;1;0;5;0;L52045;1973;2110;x
モートン;52046;CAN;1973;1998;2004;2012;3;6;5;2;0;5;0;L52046;1973;2110;x
マンロー;52047;CAN;1973;1998;2004;2012;2;6;516;1;0;5;0;L52047;1973;2110;x
マーチー;52048;CAN;1973;1998;2004;2012;1;5;0;2;0;5;0;L52048;1973;2110;x
ニートビー;52049;CAN;1973;1998;2004;2012;3;6;260;2;0;5;0;L52049;1973;2110;x
ニクリン;52050;CAN;1973;1998;2004;2012;3;5;256;1;0;5;0;L52050;1973;2110;x
ノートン;52051;CAN;1973;1998;2004;2012;3;6;128;2;0;5;0;L52051;1973;2110;x
オウルトン;52052;CAN;1973;1998;2004;2012;2;6;1;3;0;5;0;L52052;1973;2110;x
パークス;52053;CAN;1973;1998;2004;2012;2;5;4;2;0;5;0;L52053;1973;2110;x
プロウ;52054;CAN;1973;1998;2004;2012;3;5;64;1;0;5;0;L52054;1973;2110;x
プライス;52055;CAN;1973;1998;2004;2012;3;4;0;1;0;5;0;L52055;1973;2110;x
ローフ;52056;CAN;1973;1998;2004;2012;3;4;32;1;0;5;0;L52056;1973;2110;x
ロバーツ;52057;CAN;1973;1998;2004;2012;1;5;0;1;0;5;0;L52057;1973;2110;x
ロッキンガム;52058;CAN;1973;1998;2004;2012;3;5;256;1;0;5;0;L52058;1973;2110;x
ローリー;52059;CAN;1973;1998;2004;2012;3;5;256;1;0;5;0;L52059;1973;2110;x
ラッセル;52060;CAN;1973;1998;2004;2012;3;5;4;1;0;5;0;L52060;1973;2110;x
サルモン;52061;CAN;1973;1998;2004;2012;3;5;1;1;0;5;0;L52061;1973;2110;x
サンソム;52062;CAN;1973;1998;2004;2012;2;6;128;2;0;5;0;L52062;1973;2110;x
シャープ;52063;CAN;1973;1998;2004;2012;3;4;4;1;0;5;0;L52063;1973;2110;x
シールズ;52064;CAN;1973;1998;2004;2012;3;5;514;2;0;5;0;L52064;1973;2110;x
シモンズ;52065;CAN;1973;1998;2004;2012;2;8;132;3;0;5;0;L52065;1973;2110;x
スプラギー;52066;CAN;1973;1998;2004;2012;3;5;256;1;0;5;0;L52066;1973;2110;x
スプライ;52067;CAN;1973;1998;2004;2012;3;4;0;1;0;5;0;L52067;1973;2110;x
スタンリー・ジョージ;52068;CAN;1973;1998;2004;2012;3;4;128;1;0;5;0;L52068;1973;2110;x
ストザート;52069;CAN;1973;1998;2004;2012;3;5;1;2;0;5;0;L52069;1973;2110;x
スチュワート;52070;CAN;1973;1998;2004;2012;2;6;4;2;0;5;0;L52070;1973;2110;x
ターンビル;52071;CAN;1973;1998;2004;2012;3;4;2;1;0;5;0;L52071;1973;2110;x
ヴァニエ;52072;CAN;1973;1998;2004;2012;1;6;516;3;0;5;0;L52072;1973;2110;x
ヴォークス;52073;CAN;1973;1998;2004;2012;3;6;128;1;0;5;0;L52073;1973;2110;x
ウォーカー;52074;CAN;1973;1998;2004;2012;3;5;256;1;0;5;0;L52074;1973;2110;x
ウェア;52075;CAN;1973;1998;2004;2012;3;4;0;2;0;5;0;L52075;1973;2110;x
ワトソン;52076;CAN;1973;1998;2004;2012;3;6;128;1;0;5;0;L52076;1973;2110;x
ホワイト;52077;CAN;1973;1998;2004;2012;3;5;514;1;0;5;0;L52077;1973;2110;x
ウォージントン;52078;CAN;1973;1998;2004;2012;3;6;128;2;0;5;0;L52078;1973;2110;x
バーバー;52079;CAN;1973;1998;2004;2012;2;5;0;2;0;5;1;L52079;1973;2110;x
ベイリー＝グローマン;52080;CAN;1973;1998;2004;2012;2;7;8192;3;0;5;1;L52080;1973;2110;x
ビショップ;52081;CAN;1973;1998;2004;2012;3;5;0;1;0;5;1;L52081;1973;2110;x
ブローダー;52082;CAN;1973;1998;2004;2012;3;5;0;2;0;5;1;L52082;1973;2110;x
デズモンド;52083;CAN;1973;1998;2004;2012;3;5;0;1;0;5;1;L52083;1973;2110;x
デウォルフ;52084;CAN;1973;1998;2004;2012;3;4;0;2;0;5;1;L52084;1973;2110;x
ジョーンズ;52085;CAN;1973;1998;2004;2012;2;6;4096;2;0;5;1;L52085;1973;2110;x
ロー;52086;CAN;1973;1998;2004;2012;3;5;1024;1;0;5;1;L52086;1973;2110;x
マレー;52087;CAN;1973;1998;2004;2012;1;5;2560;2;0;5;1;L52087;1973;2110;x
マレー＝アダム;52088;CAN;1973;1998;2004;2012;3;6;8192;1;0;5;1;L52088;1973;2110;x
ネレス;52089;CAN;1973;1998;2004;2012;1;6;4096;3;0;5;1;L52089;1973;2110;x
パルチン;52090;CAN;1973;1998;2004;2012;3;4;0;1;0;5;1;L52090;1973;2110;x
ペティパス;52091;CAN;1973;1998;2004;2012;3;5;1024;1;0;5;1;L52091;1973;2110;x
ピアーズ;52092;CAN;1973;1998;2004;2012;3;6;0;2;0;5;1;L52092;1973;2110;x
リード;52093;CAN;1973;1998;2004;2012;3;6;4096;2;0;5;1;L52093;1973;2110;x
リチャードソン;52094;CAN;1973;1998;2004;2012;3;5;0;1;0;5;1;L52094;1973;2110;x
ソンダーストローム;52095;CAN;1973;1998;2004;2012;2;6;4096;2;0;5;1;L52095;1973;2110;x
ウェランド;52096;CAN;1973;1998;2004;2012;3;5;8192;1;0;5;1;L52096;1973;2110;x
アキット;52097;CAN;1973;1998;2004;2012;2;6;33280;2;0;5;2;L52097;1973;2110;x
ベーリング;52098;CAN;1973;1998;2004;2012;3;5;65536;1;0;5;2;L52098;1973;2110;x
ビショップ;52099;CAN;1973;1998;2004;2012;2;7;16384;3;0;5;2;L52099;1973;2110;x
ブルックス;52100;CAN;1973;1998;2004;2012;2;5;4096;2;0;5;2;L52100;1973;2110;x
クロイル;52101;CAN;1973;1998;2004;2012;2;5;0;3;0;5;2;L52101;1973;2110;x
カッフェ;52102;CAN;1973;1998;2004;2012;1;7;4608;3;0;5;2;L52102;1973;2110;x
フルツ;52103;CAN;1973;1998;2004;2012;3;5;131584;2;0;5;2;L52103;1973;2110;x
グレージア;52104;CAN;1973;1998;2004;2012;3;6;0;1;0;5;2;L52104;1973;2110;x
ガワー;52105;CAN;1973;1998;2004;2012;3;5;0;1;0;5;2;L52105;1973;2110;x
ハーレー;52106;CAN;1973;1998;2004;2012;3;5;0;1;0;5;2;L52106;1973;2110;x
カー;52107;CAN;1973;1998;2004;2012;3;4;65536;1;0;5;2;L52107;1973;2110;x
ラングロア;52108;CAN;1973;1998;2004;2012;3;4;0;1;0;5;2;L52108;1973;2110;x
マクバーニー;52109;CAN;1973;1998;2004;2012;3;5;32768;1;0;5;2;L52109;1973;2110;x
マッケイ＝マッキュアン;52110;CAN;1973;1998;2004;2012;2;6;4096;3;0;5;2;L52110;1973;2110;x
ミラー;52111;CAN;1973;1998;2004;2012;2;6;0;3;0;5;2;L52111;1973;2110;x
ミルロイ;52112;CAN;1973;1998;2004;2012;2;5;0;2;0;5;2;L52112;1973;2110;x
オーランド;52113;CAN;1973;1998;2004;2012;3;5;0;1;0;5;2;L52113;1973;2110;x
フェムスタッド;52114;CAN;1973;1998;2004;2012;3;5;32768;1;0;5;2;L52114;1973;2110;x
ティンマーマン;52115;CAN;1973;1998;2004;2012;3;5;0;2;0;5;2;L52115;1973;2110;x
ワット;52116;CAN;1973;1998;2004;2012;3;6;131072;1;0;5;2;L52116;1973;2110;x
モンセル;52117;CAN;1973;1998;2004;2012;3;6;128;2;0;5;0;L52117;1973;2110;x
グラハム;52118;CAN;1973;1998;2004;2012;1;6;64;3;0;5;0;M45162;1973;2110;x
ウォルシュ;52119;CAN;1973;1998;2004;2012;1;6;4;3;0;5;0;M45163;1973;2110;x
ハーペル;52120;CAN;1973;1998;2004;2012;1;6;1;3;0;5;0;M45166;1973;2110;x
ハニントン;52121;CAN;1973;1998;2004;2012;2;5;0;2;0;5;1;M45167;1973;2110;x
ブレッドナー;52122;CAN;1973;1998;2004;2012;1;6;16384;3;0;5;2;M45168;1973;2110;x
レッキー;52123;CAN;1973;1998;2004;2012;2;6;131072;3;0;5;2;M45169;1973;2110;x
ブラックアダー;52124;CAN;1973;1998;2004;2012;3;7;68;3;0;5;0;L52124;1973;2110;x
クラーク;52125;CAN;1973;1998;2004;2012;1;4;0;1;0;5;0;L52125;1973;2110;x
