Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
Saunders;58036;NZL;1973;1998;2004;2012;3;3;0;1;0;5;0;L58036;1973;2110;x
Sinclair-Burgess;58037;NZL;1973;1998;2004;2012;1;6;514;2;0;5;0;L58037;1973;2110;x
Stevens;58038;NZL;1973;1998;2004;2012;2;3;0;2;0;5;0;L58038;1973;2110;x
Stewart;58039;NZL;1973;1998;2004;2012;2;4;128;2;0;5;0;L58039;1973;2110;x
Tuker;58040;NZL;1973;1998;2004;2012;2;6;128;2;0;5;0;L58040;1973;2110;x
Weir;58041;NZL;1973;1998;2004;2012;3;6;64;2;0;5;0;L58041;1973;2110;x
Drummond;58042;NZL;1973;1998;2004;2012;2;4;0;2;0;5;1;L58042;1973;2110;x
Faulkner;58043;NZL;1973;1998;2004;2012;3;5;8192;1;0;5;1;L58043;1973;2110;x
Field;58044;NZL;1973;1998;2004;2012;3;4;0;2;0;5;1;L58044;1973;2110;x
Hilliard;58045;NZL;1973;1998;2004;2012;2;4;1024;2;0;5;1;L58045;1973;2110;x
Horan;58046;NZL;1973;1998;2004;2012;2;5;4096;1;0;5;1;L58046;1973;2110;x
Lake;58047;NZL;1973;1998;2004;2012;3;5;0;1;0;5;1;L58047;1973;2110;x
MacDonald;58048;NZL;1973;1998;2004;2012;3;4;0;1;0;5;1;L58048;1973;2110;x
MacNulty;58049;NZL;1973;1998;2004;2012;2;4;0;1;0;5;1;L58049;1973;2110;x
Phipps;58050;NZL;1973;1998;2004;2012;3;5;0;1;0;5;1;L58050;1973;2110;x
Simpson;58051;NZL;1973;1998;2004;2012;3;4;0;1;0;5;1;L58051;1973;2110;x
Stratton;58052;NZL;1973;1998;2004;2012;1;5;0;2;0;5;1;L58052;1973;2110;x
Bayley;58053;NZL;1973;1998;2004;2012;2;4;131072;2;0;5;2;L58053;1973;2110;x
Blake;58054;NZL;1973;1998;2004;2012;2;5;131072;2;0;5;2;L58054;1973;2110;x
Carr;58055;NZL;1973;1998;2004;2012;1;6;16384;4;0;5;2;L58055;1973;2110;x
Dall-Mackie;58056;NZL;1973;1998;2004;2012;3;4;4096;1;0;5;2;L58056;1973;2110;x
Deere;58057;NZL;1973;1998;2004;2012;2;5;0;2;0;5;2;L58057;1973;2110;x
Issit;58058;NZL;1973;1998;2004;2012;1;6;0;3;0;5;2;L58058;1973;2110;x
McGregor;58059;NZL;1973;1998;2004;2012;1;5;0;2;0;5;2;L58059;1973;2110;x
Newton;58060;NZL;1973;1998;2004;2012;3;4;0;1;0;5;2;L58060;1973;2110;x
Player;58061;NZL;1973;1998;2004;2012;3;5;0;1;0;5;2;L58061;1973;2110;x
Robinson;58062;NZL;1973;1998;2004;2012;3;5;0;1;0;5;2;L58062;1973;2110;x
Roediger;58063;NZL;1973;1998;2004;2012;3;5;32768;1;0;5;2;L58063;1973;2110;x
Stott;58064;NZL;1973;1998;2004;2012;3;5;4096;1;0;5;2;L58064;1973;2110;x
Stratton;58065;NZL;1973;1998;2004;2012;1;6;0;3;0;5;2;L58065;1973;2110;x
Trousdale;58066;NZL;1973;1998;2004;2012;3;4;4096;1;0;5;2;L58066;1973;2110;x
Watts;58067;NZL;1973;1998;2004;2012;3;4;0;1;0;5;2;L58067;1973;2110;x
