Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
ローラント・グロスナー;507038;DDR;1983;2100;2100;2100;3;6;64;1;0;5;0;L507038;1983;2000;x
マンフレート・ヨニシュキエス;507039;DDR;1988;2100;2100;2100;3;6;4;2;0;5;0;L507039;1988;2000;x
ヘルムート・クラブンデ;507040;DDR;1988;2100;2100;2100;3;6;32;1;0;5;0;L507040;1988;2000;x
ヴァルター・クリスマン;507041;DDR;1969;2100;2100;2100;3;6;8;1;0;5;0;L507041;1969;1984;x
クラウス・リストマン;507042;DDR;1987;2100;2100;2100;3;6;2;1;0;5;0;L507042;1987;2000;x
ハンス＝クリスチャン・ライヒ;507043;DDR;1989;2100;2100;2100;3;6;128;1;0;5;0;M507047;1989;2000;x
ルドルフ・マグニツケ;507044;DDR;1974;2100;2100;2100;3;6;2;1;0;5;0;L507044;1974;2000;x
ギュンター・メッケル;507045;DDR;1983;2100;2100;2100;3;6;128;1;0;5;0;L507045;1983;2000;x
ヴァルター・ミュラー;507046;DDR;1978;2100;2100;2100;3;6;128;1;0;5;0;L507046;1978;2000;x
フランツ・レース;507047;DDR;1978;2100;2100;2100;3;6;128;1;0;5;0;L507047;1978;2000;x
ハンス・ジーク;507048;DDR;1973;2100;2100;2100;3;6;128;1;0;5;0;L507048;1973;2000;x
マンフレート・ティーメ;507049;DDR;1989;2100;2100;2100;3;5;4;1;0;5;0;L507049;1989;2000;x
ヘルマン・フォークト;507050;DDR;1966;2100;2100;2100;3;5;0;1;0;5;0;L507050;1966;1976;x
クラウス・ヴィーガント;507051;DDR;1986;2100;2100;2100;3;6;16;1;0;5;0;L507051;1986;2000;x
マンフレート・ゼフ;507052;DDR;1979;2100;2100;2100;3;6;0;1;0;5;0;L507052;1979;2000;x
ゲルハルト・バウスティアン;507053;DDR;1973;2100;2100;2100;3;5;0;1;0;5;2;L507053;1973;1984;x
ギュンター・ヒーマン;507054;DDR;1979;2100;2100;2100;3;5;0;1;0;5;2;L507054;1979;2000;x
ジークムント・イェーン;507055;DDR;1984;2100;2100;2100;3;5;0;1;0;5;2;L507055;1984;2000;x
ヴァルター・ロブナー;507056;DDR;1984;2100;2100;2100;3;6;0;1;0;5;2;L507056;1984;2000;x
マンフレート・メルケル;507057;DDR;1983;2100;2100;2100;3;5;0;1;0;5;2;L507057;1983;2000;x
ゲルハルト・レウシェル;507058;DDR;1989;2100;2100;2100;3;6;8192;1;0;5;2;L507058;1989;2000;x
エルハルト・テーレ;507059;DDR;1980;2100;2100;2100;3;6;0;1;0;5;2;L507059;1980;2000;x
ヴォルフガング・トーンケ;507060;DDR;1987;2100;2100;2100;3;7;4096;2;0;5;2;L507060;1987;2000;x
ギュンター・フォークト;507061;DDR;1977;2100;2100;2100;3;6;8192;1;0;5;2;L507061;1977;2000;x
ゲルト・ヴェーバー;507062;DDR;1990;2100;2100;2100;3;5;0;1;0;5;2;L507062;1990;2000;x
ヴォルフガング・ヴェーバー;507063;DDR;1986;2100;2100;2100;3;5;0;1;0;5;2;L507063;1985;1986;x
ハインツ＝ベルンハルト・ツォルン;507064;DDR;1952;2100;2100;2100;3;6;0;2;0;5;2;L507064;1952;1975;x
